site1_index,site2_index,site1_element,site2_element,bond_distance,site1_coord_num,site2_coord_num,delta_electronegativity,delta_ionic_radius,sum_covalent_radii,avg_bader_charge,delta_bader_charge,bond_midpoint_density,bond_density_laplacian,bond_midpoint_elf,elf_type,bond_charge_transfer,bond_elf_from_0simplex,bond_elf_asymmetry,bond_density_from_0simplex,bond_density_gradient,bond_effective_charge,bond_charge_imbalance,lie_algebra_incompatibility,quotient_algebra_orbit_size,pseudo_symplectic_coupling,tensor_algebraic_environment_alignment,lie_algebraic_bond_alignment_a,lie_algebraic_bond_alignment_b,lie_algebraic_bond_alignment_c,delta_structure_chemistry_incompatibility,bond_ends_anisotropy_mismatch
1,18,Cs,Cl,3.932545527929261,8,6,2.37,0.07000000000000006,3.3099999999999996,0.055119500000001764,1.6426970000000019,0.03175238632306783,0.0031931830389644073,0.022643739184308755,standard,1.6426970000000019,0.13794627736268636,0.1719620837679591,5282.533792199542,1799.2771408337792,0.055119500000001764,-0.9999999999993912,0.02770750794394901,8,1.115503758231137,0.585112737913865,0.3662104580320075,0.36956370661603616,0.24311673443458787,1.5066696372263357,0.01085106374110234
1,23,Cs,Cl,3.9325455279292627,8,6,2.37,0.07000000000000006,3.3099999999999996,0.055119500000001764,1.6426970000000019,0.031752386309755604,0.0031931830677864492,0.02264373918431313,standard,1.6426970000000019,0.1379462773626866,0.1719620837679586,5282.533792199535,1799.277140833782,0.055119500000001764,-0.9999999999993912,0.027707559352288667,8,1.1155037587562877,0.585112746498346,0.36621045803200786,0.369563706616036,0.24311673443458787,1.5325782774185988,0.010851063743936629
1,17,Cs,Cl,3.935017058546714,8,6,2.37,0.07000000000000006,3.3099999999999996,0.055119500000001764,1.6426970000000019,0.03176208801355406,0.003130632698664434,0.022730625311159266,standard,1.6426970000000019,0.13794627663578746,0.1719620852217569,5282.533821844171,1798.1470243016408,0.055119500000001764,-0.9999999999993912,0.027707560223545553,8,1.117207320967253,0.585112746656238,0.3690254083023655,0.3667405693672889,0.24311673443458787,1.5325782778629595,0.010851063742798761
1,24,Cs,Cl,3.935017137408478,8,6,2.37,0.07000000000000006,3.3099999999999996,0.0551200000000005,1.6426960000000044,0.031762088121830075,0.0031306325260270157,0.022730630832211846,standard,1.6426960000000044,0.13794629071402958,0.1719620570652726,5282.5326878657315,1798.1475646174154,0.0551200000000005,-0.9999999999993912,0.027707859192649037,8,1.1172073364723119,0.5851127965786324,0.3690254156750095,0.36674056208565875,0.2431167344345878,1.506669471528626,0.010851063757724821
2,37,Cs,Cl,3.576878002256923,8,4,2.37,0.07000000000000006,3.3099999999999996,0.08562700000000056,1.5885059999999989,0.06356087358028419,0.006146660467212906,0.04525683061614688,standard,1.5885059999999989,0.13299989373736215,0.1836825211606935,4151.158730343183,1581.979094932778,0.08562700000000056,-0.9999999999993704,3.867194836591639e-07,8,1.1155581212251857,0.5502901007726204,0.24311673443458898,0.32001435748881324,0.43269156690428034,0.12771844204149274,0.0010445077681887627
2,25,Cs,Cl,3.57687800225693,8,4,2.37,0.07000000000000006,3.3099999999999996,0.08562700000000056,1.5885059999999989,0.06356087358028414,0.006146660467213633,0.045256830616154965,standard,1.5885059999999989,0.13299989373736215,0.1836825211606935,4151.158730343224,1581.9790949327517,0.08562700000000056,-0.9999999999993704,3.867194864646142e-07,8,1.1155581212251808,0.5502901007726191,0.24311673443458898,0.3200143574888122,0.43269156690428245,0.12771844204149274,0.0010445077681878745
2,32,Cs,Cl,3.576221335290786,8,4,2.37,0.07000000000000006,3.3099999999999996,0.08486350000000087,1.5900329999999983,0.06379808763530294,0.006193675192577166,0.04181310078399763,standard,1.5900329999999983,0.13662049556471184,0.1764413175059941,4364.361128083942,1463.0362437532237,0.08486350000000087,-0.9999999999993711,4.289308009269878e-06,8,1.115449478195453,0.5486597166768918,0.24311673443458898,0.3199474126662581,0.4328147397297916,0.12771844204149274,0.00028218740243446394
2,20,Cs,Cl,3.5762213352907954,8,4,2.37,0.07000000000000006,3.3099999999999996,0.08486350000000087,1.5900329999999983,0.0637980876353025,0.006193675192575878,0.04181310078400438,standard,1.5900329999999983,0.13662049556471084,0.1764413175059961,4364.361128083967,1463.0362437532065,0.08486350000000087,-0.9999999999993711,4.28930798229436e-06,8,1.115449478195451,0.5486597166768912,0.24311673443458898,0.3199474126662572,0.4328147397297932,0.12771844204149252,0.0002821874024356852
2,17,Cs,Cl,3.9081928653578175,8,6,2.37,0.07000000000000006,3.3099999999999996,0.05682550000000042,1.6461089999999992,0.03341018840657669,0.0032463853358301277,0.023888471233886207,standard,1.6461089999999992,0.13840319417130895,0.1728759202927999,4362.548028666974,1339.6901863410637,0.05682550000000042,-0.9999999999993925,0.027795097467150802,8,1.116589752522013,0.9806690696271811,0.3716087062816305,0.3642242836949678,0.24311673443458787,0.5484663654875357,0.010748170450205374
2,24,Cs,Cl,3.9081929447608568,8,6,2.37,0.07000000000000006,3.3099999999999996,0.056825999999999155,1.6461080000000017,0.03341018853279119,0.0032463851248745092,0.02388847696285166,standard,1.6461080000000017,0.1384032082495511,0.1728758921363156,4362.546894688534,1339.6907394308005,0.056825999999999155,-0.9999999999993925,0.027795395976977923,8,1.1165897468362642,0.9806690690348375,0.37160871375548116,0.3642242765152115,0.24311673443458787,0.5225575591532021,0.010748170465131435
2,18,Cs,Cl,3.9597615709337135,8,6,2.37,0.07000000000000006,3.3099999999999996,0.05682550000000042,1.6461089999999992,0.030156831032419115,0.0029761689174043417,0.021328348975709486,standard,1.6461089999999992,0.13840319489820785,0.1728759188390021,4362.547999022344,1322.2431688235995,0.05682550000000042,-0.9999999999993925,0.027795043618577184,8,1.1170186459323523,0.9806690697341123,0.36375275124756723,0.3721008407890639,0.24311673443458787,0.522557724850912,0.010748170448508954
2,23,Cs,Cl,3.959761570933714,8,6,2.37,0.07000000000000006,3.3099999999999996,0.05682550000000042,1.6461089999999992,0.030156831017610266,0.002976168949573459,0.021328348975714197,standard,1.6461089999999992,0.1384031948982081,0.1728759188390016,4362.5479990223375,1322.2431688236024,0.05682550000000042,-0.9999999999993925,0.02779509659314136,8,1.1170186453590503,0.9806690696290359,0.3637527512475671,0.37210084078906386,0.24311673443458787,0.5484663650431748,0.010748170451343242
3,16,Cs,Cl,3.581535738331458,8,4,2.37,0.07000000000000006,3.3099999999999996,0.08366650000000142,1.5856030000000025,0.06328372191609245,0.006066905554334154,0.04423025442766677,standard,1.5856030000000025,0.14222443159415,0.16788549863076702,5282.198104935206,1975.803444839469,0.08366650000000142,-0.9999999999993693,2.9560330099890813,16,1.1156400060925842,0.5497349020244698,0.32045701373028207,0.24313619597364725,0.43182203823266513,0.856393466820325,0.00047998267313120735
3,28,Cs,Cl,3.5815357383314623,8,4,2.37,0.07000000000000006,3.3099999999999996,0.08366650000000142,1.5856030000000025,0.06328372191609148,0.006066905554333961,0.044230254427660626,standard,1.5856030000000025,0.14222443159415035,0.1678854986307663,5282.1981049348615,1975.8034448396588,0.08366650000000142,-0.9999999999993693,2.9560330099925003,16,1.1156400060925846,0.5497349020244704,0.3204570137302827,0.2431361959736472,0.4318220382326635,0.8563934668203248,0.00047998267313176246
3,27,Cs,Cl,3.5815357383314583,8,4,2.37,0.07000000000000006,3.3099999999999996,0.08235700000000179,1.5882220000000018,0.06328372190287798,0.006066905582125302,0.04423025442766253,standard,1.5882220000000018,0.1422244315941499,0.16788549863076718,5282.198104935248,1975.8034448394453,0.08235700000000179,-0.9999999999993703,2.9560281134125805,16,1.1156400058150988,0.5497348993883138,0.32045701373028207,0.24313619597364725,0.43182203823266513,0.8563934668203248,0.0004799803398555236
3,39,Cs,Cl,3.5815357383314623,8,4,2.37,0.07000000000000006,3.3099999999999996,0.08235700000000179,1.5882220000000018,0.06328372190287725,0.006066905582125648,0.04423025442765641,standard,1.5882220000000018,0.1422244315941501,0.1678854986307668,5282.198104934926,1975.8034448396227,0.08235700000000179,-0.9999999999993703,2.95602811341588,16,1.1156400058151008,0.5497348993883145,0.32045701373028285,0.24313619597364725,0.4318220382326635,0.8563934668203248,0.0004799803398560787
3,24,Cs,Cl,3.9325454517120035,8,6,2.37,0.07000000000000006,3.3099999999999996,0.0551200000000005,1.6426960000000044,0.03175238925279041,0.003193183358574568,0.022643745850805076,standard,1.6426960000000044,0.1390662215454634,0.1742019187281402,5282.532688213542,1799.2777375208973,0.0551200000000005,-0.9999999999993912,0.02770777422410808,8,1.1155037514251052,0.5851127833157006,0.36621045090472604,0.36956371387444037,0.24311673443458792,1.5066694680150197,0.010851066282068111
3,17,Cs,Cl,3.9325455299708887,8,6,2.37,0.07000000000000006,3.3099999999999996,0.055119500000001764,1.6426970000000019,0.03175238836624059,0.003193183204637862,0.022643740873092493,standard,1.6426970000000019,0.13906620746722126,0.1742019468846245,5282.533822191982,1799.2771249999919,0.055119500000001764,-0.9999999999993912,0.027707641715134717,8,1.115503765434063,0.5851127609178046,0.3662104582255667,0.3695637064189163,0.24311673443458787,1.5325782743493532,0.010851066267142051
3,18,Cs,Cl,3.9350170606122177,8,6,2.37,0.07000000000000006,3.3099999999999996,0.055119500000001764,1.6426970000000019,0.031762090094747814,0.0031306328622535315,0.022730627321795583,standard,1.6426970000000019,0.13906620819412016,0.1742019454308267,5282.533792547353,1798.147038601655,0.055119500000001764,-0.9999999999993912,0.027707422975419164,8,1.1172073288967912,0.5851127246509331,0.36902540849656246,0.366740569175489,0.2431167344345878,1.5066696337127294,0.01085106626544563
3,23,Cs,Cl,3.9350170606122177,8,6,2.37,0.07000000000000006,3.3099999999999996,0.055119500000001764,1.6426970000000019,0.031762090112096984,0.0031306328247284383,0.022730627321790615,standard,1.6426970000000019,0.1390662081941204,0.1742019454308262,5282.533792547346,1798.1470386016586,0.055119500000001764,-0.9999999999993912,0.027707640843878115,8,1.1172073283510113,0.5851127607599127,0.36902540849656257,0.366740569175489,0.2431167344345878,1.5325782739049925,0.010851066268279919
4,19,Cs,Cl,3.5768780017868944,8,4,2.37,0.07000000000000006,3.3099999999999996,0.0856274999999993,1.5885050000000014,0.0629938452633148,0.005422731601634031,0.043570946670840244,standard,1.5885050000000014,0.13873987915317035,0.19516249166690552,1216.0687020812238,59.167198812195174,0.0856274999999993,-0.9999999999993704,4.378979551257933e-06,8,1.0,0.5502900985628111,0.24311673443458898,0.3200143574408999,0.4326915669923922,0.12771843602182864,0.0010445099750819864
4,31,Cs,Cl,3.576878001786911,8,4,2.37,0.07000000000000006,3.3099999999999996,0.0856274999999993,1.5885050000000014,0.06356087355619615,0.006713688599339909,0.04525683063977348,standard,1.5885050000000014,0.13873987915317096,0.1951624916669043,1216.0687020812254,59.16719881219579,0.0856274999999993,-0.9999999999993704,4.378979576082861e-06,8,1.1217853757438925,0.5502900985628097,0.24311673443458898,0.3200143574408986,0.43269156699239447,0.12771843602182864,0.0010445099750810982
4,26,Cs,Cl,3.576221334893582,8,4,2.37,0.07000000000000006,3.3099999999999996,0.08486350000000087,1.5900329999999983,0.06322880827281047,0.005466262106519201,0.04029354126939241,standard,1.5900329999999983,0.14236048088017444,0.1879212882128973,1429.2711033842788,178.41139983123256,0.08486350000000087,-0.9999999999993711,7.342669829351465e-07,8,1.0,0.5486597144011787,0.24311673443458898,0.3199474126257619,0.43281473980433915,0.12771843602182864,0.00028218519961642485
4,38,Cs,Cl,3.576221334893609,8,4,2.37,0.07000000000000006,3.3099999999999996,0.08486350000000087,1.5900329999999983,0.06379808761855035,0.006762954353916586,0.041813100755975566,standard,1.5900329999999983,0.14236048088017517,0.18792128821289592,1429.2711033841294,178.41139983114775,0.08486350000000087,-0.9999999999993711,7.342669899132255e-07,8,1.1217194712683622,0.5486597144011784,0.24311673443458903,0.31994741262576165,0.4328147398043395,0.12771843602182842,0.0002821851996166469
4,35,Cs,Cl,3.908192867481965,8,6,2.37,0.07000000000000006,3.3099999999999996,0.05682550000000042,1.6461089999999992,0.0334101906119041,0.0032463854690778634,0.023888473251349587,standard,1.6461089999999992,0.1441431802326653,0.1843558895079156,1427.4579657524255,162.32883092326574,0.05682550000000042,-0.9999999999993925,0.02779518160845475,8,1.1165897498851325,0.9806690672451146,0.37160870647415223,0.36422428351002173,0.24311673443458792,0.5484663710628375,0.010748168144697146
4,30,Cs,Cl,3.908192867481966,8,6,2.37,0.07000000000000006,3.3099999999999996,0.05682550000000042,1.6461089999999992,0.033410190596612654,0.003246385502080076,0.02388847325135419,standard,1.6461089999999992,0.14414318023266506,0.1843558895079161,1427.4579657524325,162.32883092326924,0.05682550000000042,-0.9999999999993925,0.02779496217375509,8,1.1165897494551036,0.9806690676649418,0.3716087064741525,0.36422428351002156,0.24311673443458787,0.5225577308705743,0.010748168141862524
4,36,Cs,Cl,3.9597614952345355,8,6,2.37,0.07000000000000006,3.3099999999999996,0.056825999999999155,1.6461080000000017,0.030156833728906065,0.0029761692729131884,0.021328354889446982,standard,1.6461080000000017,0.1441431935840081,0.18435586280523,1427.4568614186292,160.21423797794324,0.056825999999999155,-0.9999999999993925,0.02779531453218938,8,1.1170186483316284,0.980669066965669,0.36375274421877324,0.3721008481441984,0.24311673443458787,0.5225575651728678,0.010748168158484672
4,29,Cs,Cl,3.9597615729555344,8,6,2.37,0.07000000000000006,3.3099999999999996,0.05682550000000042,1.6461089999999992,0.030156832950039344,0.002976169085295687,0.02132835060136396,standard,1.6461089999999992,0.14414317950576586,0.1843558909617145,1427.4579953970738,160.21480758417755,0.05682550000000042,-0.9999999999993925,0.027795182482463997,8,1.1170186430922613,0.9806690672432596,0.3637527514389432,0.3721008405888024,0.24311673443458787,0.5484663715072012,0.010748168143558945
5,34,Cs,Cl,3.581535736859591,8,4,2.37,0.07000000000000006,3.3099999999999996,0.08366650000000142,1.5856030000000025,0.06328372212377842,0.00671065039047151,0.04422438871845115,standard,1.5856030000000025,0.14472365095372505,0.1584073365858769,5442.09716577845,1886.5126646642689,0.08366650000000142,-0.9999999999993693,2.9560282861786877,16,1.1216657031998856,0.549734898984456,0.3204570135804086,0.24313619597366626,0.43182203850629775,0.8563934703339318,0.0004799849930462452
5,22,Cs,Cl,3.5815357368596046,8,4,2.37,0.07000000000000006,3.3099999999999996,0.08366650000000142,1.5856030000000025,0.06328372212377721,0.006710650390471525,0.04422438871845658,standard,1.5856030000000025,0.14472365095372325,0.15840733658588052,5442.097165778285,1886.5126646643544,0.08366650000000142,-0.9999999999993693,2.956028286180232,16,1.1216657031998853,0.5497348989844552,0.32045701358040735,0.24313619597366637,0.4318220385063003,0.8563934703339313,0.00047998499304502396
5,33,Cs,Cl,3.5815357368595895,8,4,2.37,0.07000000000000006,3.3099999999999996,0.08235700000000179,1.5882220000000018,0.06328372210953542,0.006710650418516685,0.04422438871844645,standard,1.5882220000000018,0.144723650953725,0.15840733658587702,5442.097165778445,1886.512664664273,0.08235700000000179,-0.9999999999993703,2.9560332001579446,16,1.1216657030447408,0.5497348964525461,0.32045701358040846,0.2431361959736663,0.4318220385062982,0.8563934703339311,0.0004799826597704504
5,21,Cs,Cl,3.5815357368596015,8,4,2.37,0.07000000000000006,3.3099999999999996,0.08235700000000179,1.5882220000000018,0.06328372210953451,0.006710650418516973,0.044224388718452384,standard,1.5882220000000018,0.14472365095372286,0.1584073365858813,5442.097165778284,1886.5126646643566,0.08235700000000179,-0.9999999999993703,2.956033200159362,16,1.12166570304474,0.5497348964525449,0.3204570135804072,0.24313619597366637,0.4318220385063005,0.8563934703339313,0.00047998265976911814
5,30,Cs,Cl,3.932545527929261,8,6,2.37,0.07000000000000006,3.3099999999999996,0.055119500000001764,1.6426970000000019,0.03175238632306782,0.003193183038964407,0.02264373918430874,standard,1.6426970000000019,0.13794627736268525,0.17196208376795652,5282.533792199529,1799.2771408337787,0.055119500000001764,-0.9999999999993912,0.02770750794394901,8,1.115503758231137,0.585112737913865,0.3662104580320075,0.36956370661603616,0.24311673443458787,1.506669637226334,0.010851063741102784
5,35,Cs,Cl,3.9325455279292627,8,6,2.37,0.07000000000000006,3.3099999999999996,0.055119500000001764,1.6426970000000019,0.03175238630975561,0.003193183067786507,0.022643739184313137,standard,1.6426970000000019,0.1379462773626855,0.17196208376795602,5282.5337921995215,1799.2771408337815,0.055119500000001764,-0.9999999999993912,0.027707559352288667,8,1.115503758756288,0.5851127464983461,0.36621045803200786,0.369563706616036,0.24311673443458787,1.5325782774185972,0.010851063743937406
5,29,Cs,Cl,3.935017058546714,8,6,2.37,0.07000000000000006,3.3099999999999996,0.055119500000001764,1.6426970000000019,0.031762088013554124,0.003130632698664433,0.02273062531115913,standard,1.6426970000000019,0.13794627663578607,0.1719620852217549,5282.53382184417,1798.1470243016342,0.055119500000001764,-0.9999999999993912,0.027707560223545553,8,1.1172073209672537,0.585112746656238,0.3690254083023655,0.3667405693672889,0.24311673443458787,1.532578277862961,0.010851063742799205
5,36,Cs,Cl,3.935017137408478,8,6,2.37,0.07000000000000006,3.3099999999999996,0.0551200000000005,1.6426960000000044,0.03176208812183017,0.0031306325260270296,0.022730630832211936,standard,1.6426960000000044,0.1379462907140283,0.1719620570652704,5282.532687865725,1798.1475646174113,0.0551200000000005,-0.9999999999993912,0.027707859192649037,8,1.1172073364723116,0.5851127965786325,0.3690254156750095,0.36674056208565875,0.2431167344345878,1.5066694715286275,0.010851063757724932
6,37,Cs,Cl,3.5768780022569238,8,4,2.37,0.07000000000000006,3.3099999999999996,0.08562700000000056,1.5885059999999989,0.06356087358028409,0.006146660467213447,0.04525683061614727,standard,1.5885059999999989,0.13299989373736176,0.1836825211606927,4151.158730343177,1581.979094932774,0.08562700000000056,-0.9999999999993704,3.867194836576364e-07,8,1.1155581212251828,0.5502901007726195,0.24311673443458895,0.32001435748881324,0.4326915669042804,0.12771844204144456,0.0010445077681885406
6,25,Cs,Cl,3.576878002256929,8,4,2.37,0.07000000000000006,3.3099999999999996,0.08562700000000056,1.5885059999999989,0.0635608735802843,0.006146660467212947,0.04525683061615458,standard,1.5885059999999989,0.13299989373736176,0.1836825211606927,4151.158730343218,1581.9790949327485,0.08562700000000056,-0.9999999999993704,3.867194864640472e-07,8,1.115558121225184,0.5502901007726188,0.24311673443458895,0.3200143574888122,0.4326915669042824,0.12771844204144456,0.0010445077681876525
6,32,Cs,Cl,3.576221335290787,8,4,2.37,0.07000000000000006,3.3099999999999996,0.08486350000000087,1.5900329999999983,0.0637980876353035,0.006193675192575698,0.041813100783997754,standard,1.5900329999999983,0.13662049556471145,0.1764413175059933,4364.361128083936,1463.0362437532199,0.08486350000000087,-0.9999999999993711,4.289308009269859e-06,8,1.1154494781954534,0.5486597166768917,0.24311673443458898,0.3199474126662579,0.43281473972979173,0.12771844204144456,0.000282187402434686
6,20,Cs,Cl,3.5762213352907954,8,4,2.37,0.07000000000000006,3.3099999999999996,0.08486350000000087,1.5900329999999983,0.06379808763530194,0.006193675192577041,0.04181310078400435,standard,1.5900329999999983,0.13662049556471045,0.1764413175059953,4364.36112808396,1463.0362437532028,0.08486350000000087,-0.9999999999993711,4.289307982294219e-06,8,1.1154494781954543,0.5486597166768903,0.24311673443458898,0.3199474126662573,0.4328147397297932,0.12771844204144434,0.00028218740243590723
6,29,Cs,Cl,3.9081928653578175,8,6,2.37,0.07000000000000006,3.3099999999999996,0.05682550000000042,1.6461089999999992,0.03341018840657675,0.0032463853358300826,0.023888471233886203,standard,1.6461089999999992,0.13840319417130836,0.1728759202927995,4362.548028666973,1339.6901863410578,0.05682550000000042,-0.9999999999993925,0.027795097467150802,8,1.116589752522013,0.9806690696271811,0.3716087062816305,0.3642242836949678,0.24311673443458787,0.5484663654875853,0.010748170450205596
6,36,Cs,Cl,3.9081929447608568,8,6,2.37,0.07000000000000006,3.3099999999999996,0.056825999999999155,1.6461080000000017,0.03341018853279123,0.0032463851248745374,0.023888476962851533,standard,1.6461080000000017,0.1384032082495506,0.172875892136315,4362.5468946885285,1339.6907394307968,0.056825999999999155,-0.9999999999993925,0.027795395976977923,8,1.1165897468362638,0.9806690690348376,0.37160871375548116,0.3642242765152115,0.24311673443458787,0.5225575591532519,0.010748170465131324
6,30,Cs,Cl,3.9597615709337135,8,6,2.37,0.07000000000000006,3.3099999999999996,0.05682550000000042,1.6461089999999992,0.030156831032419108,0.0029761689174043816,0.02132834897570953,standard,1.6461089999999992,0.13840319489820754,0.1728759188390011,4362.547999022332,1322.2431688235993,0.05682550000000042,-0.9999999999993925,0.027795043618577184,8,1.1170186459323515,0.9806690697341123,0.36375275124756723,0.3721008407890639,0.24311673443458787,0.5225577248509584,0.010748170448509176
6,35,Cs,Cl,3.959761570933714,8,6,2.37,0.07000000000000006,3.3099999999999996,0.05682550000000042,1.6461089999999992,0.030156831017610304,0.0029761689495733275,0.021328348975714118,standard,1.6461089999999992,0.1384031948982078,0.1728759188390006,4362.547999022325,1322.2431688236024,0.05682550000000042,-0.9999999999993925,0.02779509659314136,8,1.1170186453590503,0.9806690696290359,0.3637527512475671,0.37210084078906386,0.24311673443458787,0.5484663650432215,0.010748170451343797
7,16,Cs,Cl,3.5815357383314588,8,4,2.37,0.07000000000000006,3.3099999999999996,0.08366650000000142,1.5856030000000025,0.06328372191609233,0.0060669055543339885,0.044230254427667086,standard,1.5856030000000025,0.1422244315941499,0.1678854986307668,5282.198104935174,1975.8034448394508,0.08366650000000142,-0.9999999999993693,2.9560330099890813,16,1.1156400060925848,0.54973490202447,0.32045701373028185,0.2431361959736472,0.4318220382326652,0.856393466820325,0.0004799826731310963
