mean_bond_length,volume_per_fu,lattice_anisotropy_ratio,bulk_anisotropy_index,octahedral_count,packing_fraction,total_energy_per_atom,fermi_level,electrostatic_potential_mean,electrostatic_potential_variance,structure_hash,symmetry_orbit_connectivity,global_asymmetry_norm,lie_asymmetry_magnitude_entropy,force_covariance_invariant_1,force_covariance_invariant_2,total_torsional_stress,field_density_coupling_invariant_1,field_density_coupling_invariant_2,total_gradient_norm,log_pseudo_symplectic_fluctuation_volume,path_cov_torsional_stress_mean,path_cov_torsional_stress_std,path_cov_torsional_stress_max,path_entropy_mean,path_entropy_std,path_entropy_max,path_chempot_diff_mean,path_chempot_diff_std,path_chempot_diff_max,path_max_torque_mean,path_max_torque_std,path_max_torque_max,path_curvature_mean,path_curvature_std,path_curvature_max,path_wrapping_norm_mean,path_wrapping_norm_std,path_wrapping_norm_max,path_force_gradient_mean,path_force_gradient_std,path_force_gradient_max,path_structure_autocorr_mean,path_structure_autocorr_std,path_structure_autocorr_max,path_charge_potential_cov_mean,path_charge_potential_cov_std,path_charge_potential_cov_max
3.3750211571475615,178.37537226776254,1.036774502587109,0.14149688971559152,4,0.5810261056670477,-3.5394482475095637,3.4880021324871247,1.768461920114027e-16,492.68646745612244,2fa1daa5c9374e5400123e069be946bf,1.0,1.240677687398755,0.9709505944546686,0.0002699024360024154,2.050969877784847e-31,0.39412165971939833,0.3235322724809638,0.0012520413671617725,0.00935635776617335,-48.327380645605274,0.002729734820272114,0.008973366618542616,0.03295007998787181,1.6200746477922545,0.22929966451739556,1.9182958340544896,2.3675760000000006,0.04942522427423955,2.37,0.09464013766358265,0.019834655257084312,0.12448002103204403,1.312482079805763,0.2611996779815235,1.7571050129863481,1.6684914286607606,1.0237187983849438,4.179226759392492,0.0005203065990241929,0.0001812851220385145,0.0011613201005151686,-0.2565553336495421,0.3345925088821996,0.8982025546631784,24.11345737195989,14.973422411655507,63.56184664365175
