atom_index_i,atom_index_j,atom_index_k,atom_symbol_i,atom_symbol_j,atom_symbol_k,triangle_area,bond_angle_variance,triangle_shape_factor,avg_atomic_incompatibility,variance_atomic_incompatibility,avg_bader_charge,variance_bader_charge,avg_vectorial_asymmetry,max_vectorial_asymmetry,avg_bond_alignment,variance_bond_alignment,avg_bond_gradient,max_bond_gradient,avg_bond_distance,variance_bond_distance,geometric_centroid_density,geometric_centroid_elf,geometric_centroid_laplacian_of_density,structural_tensor_product_trace,total_density_gradient_flux,point_group_reduction_factor,structure_tensor_normal_projection,hierarchical_stress_flow
8,11,25,Pb,Pb,Cl,1.9101775269144114,1.2915865362896408,0.3132359216603242,1.0422066735897637,0.1034634002153652,0.636156333333331,0.9042197620268841,2.7261618500639706,8.177532121280565,0.9878479269423481,2.644185546023304e-23,5167.62306042628,5167.626292975599,2.856735851771064,2.9106287372166257e-15,2.8728379810799085,0.4447315243199863,2.943362295798706,11334.310161801579,1693.6965197236598,0.75,49.828047854069595,0.9172465928445669
4,7,35,Cs,Cs,Cl,7.68873885141208,0.13029138712202976,0.8963152416867494,1.5145954904134777,0.40200975146089374,0.33003966666666784,0.6009044350482227,0.030900478608137997,0.0376614063634681,0.7828909140025136,0.039116197900053745,980.2379347624557,1798.1470386016456,3.921604964047091,0.00017988433427228512,0.02325493933328985,0.1845215968404516,0.0018440026276422955,112158.60523333252,-8.063964335250519e-10,0.6,83.04674642344895,0.03898775069540816
0,2,24,Cs,Cs,Cl,0.16543226033122682,2.1486926912620157,0.013886833553629697,1.1951944560895422,0.06068142350528766,0.33117733333333277,0.6021492328142235,0.0312269803353644,0.0376614065227549,0.9806690680002532,1.070364918249525e-18,749.9524887043716,1339.6907394308005,3.933977219997696,0.0006648288494890983,1672.7637850696597,0.05034971265957732,-8246.52339627604,122125.93039247429,6.719308139109109e-10,0.6,83.04674642344895,0.05558753374749912
6,10,36,Cs,Pb,Cl,5.631418391109849,0.1544058383808706,0.8613962252061029,1.0103212303039373,0.06463304016667669,0.4740673333333317,0.7997925850942217,0.0188320843288767,0.0376614065227549,0.7802193078653815,0.040180106752892,3157.75725396511,4975.823768499424,3.3950386762669176,0.2633273032735498,0.059078930265950645,0.2773471742874152,0.00533128401613529,49600.21623104387,-831.3938810344862,0.75,87.34643900642176,0.029067139262427443
7,12,30,Cs,Pb,Cl,5.6699977346548165,0.1493724293992399,0.8640991807244662,1.338358478025287,0.515419581051801,0.47292966666666675,0.7988729097082204,0.018505577590342135,0.0366819491860351,0.5824411356762327,7.137387649740916e-06,3386.9848971197734,4975.822755637905,3.408450734107171,0.2772720962090198,0.05617754218027833,0.26221323304403177,0.004973575064859533,49596.020827192784,10086.757930976126,0.75,87.29633759972039,0.02889013543323657
12,30,37,Pb,Cl,Cl,4.116390632973944,0.1373597540683953,0.8913048332683989,1.052893989085179,0.0988302625122131,-0.05543500000000042,0.9307805577139961,2.732122301621901,8.177532121280713,0.7838087368193685,0.04163199110394254,5071.721291757094,5167.619827876282,2.86931010271147,0.00015811314348310635,0.16031415567387355,0.20818642629880835,0.01829968336690606,17371.141055517048,-226.4217823987724,0.75,57.5900817635426,0.47265235814364925
0,17,18,Cs,Cl,Cl,7.737749333525718,0.13779292965779708,0.8909807228107306,1.0123722790277938,0.06383924449184483,-0.21752599999999944,0.6021499644179994,0.0247925138341713,0.0376614063634681,0.9806690674541005,4.445390864497155e-20,161.27181925372346,162.32883092327236,3.9339772202187495,0.0006648328460549366,0.02627870116661221,0.15679138819894092,0.0030098008199809616,85721.3200188334,-8.993204245279148e-10,0.75,66.43739713875917,0.03933389750466595
4,10,36,Cs,Pb,Cl,5.70572087385307,0.15099402309657387,0.8622192380646257,1.010321232310476,0.06463304160760852,0.4740673333333317,0.7997925850942217,0.0188320842757811,0.0376614063634681,0.7802193068307972,0.040180106338127644,2568.0190032386836,4975.823768499424,3.420822951503757,0.2904547539186525,0.054985404542044834,0.25474948291846167,0.004881337530425467,49600.21563236143,-21624.179897628488,0.75,86.95693978232536,0.028990767373209315
14,24,36,Pb,Cl,Cl,0.06958760203263853,2.158287411920839,0.010884685701463679,0.8361353772528455,0.00022843978615513476,-0.07463533333333554,0.956600833174221,0.012397658194581199,0.0183581281198702,0.5797695466959351,3.0814879110195774e-31,4975.823768498854,4975.823768498856,2.881884407772888,1.2818989709841442e-30,17048.472028719818,0.13187773882524031,-88152.64853662209,35900.46023221563,9.074242118928819,1.0,78.14463784448319,0.016748637715021525
1,2,24,Cs,Cs,Cl,7.688739149580311,0.13029136732004235,0.8963152557670337,1.5232317582081156,0.39017728390485723,0.33004000000000033,0.6009037042026689,0.030900494613960567,0.0376614065227549,0.782890932806735,0.039116191169861925,1568.919152024108,1798.1475646174154,3.9216050410846677,0.0001798843277991761,0.023254938565000206,0.18452158661333967,0.0018440026890902109,112158.60811139096,-1.8876584659790205e-09,0.6,83.04674642344895,0.03898805388452943
1,13,33,Cs,Pb,Cl,5.089923177425118,0.21786263112168722,0.82729357998933,1.5551172014939605,0.3962988848571518,0.4910863333333329,0.7545275227348863,2.9081428773079008,8.687269982077515,0.7688486383564416,0.048010831891126995,3389.8620846682466,4893.211504672216,3.223430138568623,0.12823961952733104,0.11052108320130768,0.5153186213640035,0.009119102088667659,24942.29313061411,2784.6595846739533,0.75,71.81922983731948,3.052267816513707
5,30,36,Cs,Cl,Cl,0.05928980723458466,2.1772256150476514,0.004977195349171538,1.3490458499244784,0.5044562546862349,-0.21866299999999939,0.5996559535806689,0.024466044391852033,0.0366819491992566,0.5851127672462487,8.603887361135237e-16,1798.7123527255953,1799.2771408337794,3.933781332668869,1.5272133544401862e-06,8748.38166382222,0.2254059167679462,-35842.62909338678,85743.59085172508,-1.2314170836636807e-10,0.75,66.4373971387592,0.055414960386664554
0,18,19,Cs,Cl,Cl,6.360401595922701,0.4528798113801946,0.6959134366531344,1.2377672148708034,0.07913751935786421,-0.19832466666666684,0.5818156884135558,2.7445171885985737,8.177532103575825,0.7654795831138763,0.04630651426135312,110.74801486773373,162.32883092327236,3.74253543463443,0.027442385057635597,0.20905959625465265,0.729349110585934,0.01848697438890802,38911.7616478084,2692.0613285745917,0.6,79.93666115245955,0.027796778160865843
4,26,35,Cs,Cl,Cl,6.359682409283405,0.007786421334088504,0.9919659021746453,1.2291310014733694,0.08603925026875858,-0.19883399999999915,0.582336033193999,2.92356184863251,8.714666059259152,0.7646643908231466,0.04665802023615909,170.3701153772492,178.4113998312326,3.742207101187773,0.02755127461226988,0.01941485231206104,0.012678665090462664,0.0019097032661441987,38858.51428023292,-2182.2329526124695,0.6,79.94677857508965,0.027794877263230842
6,7,30,Cs,Cs,Cl,7.790600173603492,0.13280394216263383,0.8945329570070278,1.5232317018043602,0.39017735667966785,0.33003966666666784,0.6009044350482227,0.030900470521739765,0.0376614065227549,0.7828908971925228,0.0391162055338908,1560.1951037126205,1798.147038601642,3.9473893157729654,0.0001530726977626534,0.022477390987268673,0.17998539525430465,0.001787901948589073,112158.60701520191,5.778254071784024e-10,0.6,83.04674642344895,0.03908419126327962
2,15,23,Cs,Pb,Cl,5.705720982921463,0.1509940249305173,0.862219234483434,1.00168496167393,0.06760624406623995,0.474065333333332,0.7997906303535522,0.01883206266015037,0.0376614065227549,0.7802193081593123,0.04018010687326911,3149.0362631664393,4975.829357509276,3.4208229893523354,0.29045479471694796,0.05498540644022264,0.2547494992299647,0.004881337608548721,49600.216218074616,-996.0057393836089,0.75,86.95694070984675,0.028990558946559997
5,11,22,Cs,Pb,Cl,5.05544202851893,0.2300624320359804,0.8190925617420448,1.5551172014939574,0.39629888485715653,0.4919593333333327,0.7524288877708868,2.908142440734279,8.687268671820796,0.7688365074669665,0.04800551483962372,3400.3205459017736,4914.128427139192,3.2173319582636983,0.13264439234353542,0.11725778516074806,0.5362937040120638,0.009554846195291384,24941.15245545926,13345.157843127274,0.75,71.79289782197873,3.068381377703776
1,5,34,Cs,Cs,Cl,6.128600813341898,0.3385660744088246,0.7623107377141236,2.0680277293981546,0.1629799502290211,0.34793366666666853,0.5586970830242239,2.920210856739837,8.687268671820997,0.5497348989844559,6.162975822039155e-33,1886.5126646642707,1886.5126646642725,3.5815357368595917,4.930380657631324e-31,0.11166656951482555,0.5874084986946371,0.009724274863746517,56973.67616648962,36447.20598071363,0.6,77.50512152146058,4.756972091276719
4,7,30,Cs,Cs,Cl,7.688738851412082,0.13029138712202973,0.8963152416867494,1.5232317038108987,0.39017735606225035,0.33003966666666784,0.6009044350482227,0.030900470468644164,0.0376614063634681,0.7828908961579375,0.03911620512465402,980.2379347624557,1798.147038601642,3.9216049640470914,0.00017988433427227322,0.0232549393615458,0.18452159684046815,0.0018440025695131421,112158.60523038675,-2.750077380858328e-10,0.6,83.04674642344895,0.038987443512437804
2,18,37,Cs,Cl,Cl,6.415069026868563,0.007946234709111278,0.991656819480861,1.2377672128642352,0.07913751882968291,-0.19832499999999934,0.5818160286139994,2.7445171945532993,8.177532121280713,0.7654795852533665,0.04630651423108922,1452.1111318781886,1581.979094932778,3.768319786595318,0.03664995679066866,0.018687086699180934,0.012522645986548953,0.0017810299677831695,38911.76217100075,-533.145174595996,0.6,79.84533705353557,0.02779487981018797
6,29,35,Cs,Cl,Cl,0.16543195487591467,2.1486927730617356,0.013886807923025934,1.0037360636238208,0.06684785640609843,-0.21752599999999944,0.6021499644179994,0.024792522026760733,0.0376614065227549,0.9806690696281086,8.601167694522419e-25,1330.9666775823302,1339.6901863410578,3.933977218145766,0.0006648328486933729,8033.77023532246,0.2288739476174341,-38718.79696944944,85721.32134042727,2.9629127021505635e-11,0.75,66.43739713875917,0.05558701733986188
14,32,39,Pb,Cl,Cl,4.079466349484071,0.13818523908129682,0.8907372714847577,1.2696527113826426,0.10346340021537113,-0.03778566666666686,0.9063102908695516,5.800804261840511,8.714666075612177,0.9875139615968602,1.7990590980617976e-07,5019.725070964282,5026.208891586074,2.856389588671865,1.063695047301813e-05,0.1664096639292239,0.2146019557773443,0.01833693056207096,9575.035377369768,3.4189329864390067e-11,0.75,49.82804785406877,0.7060908696302177
4,29,36,Cs,Cl,Cl,7.837837488460069,0.12545429045360254,0.8997739129057786,1.0123723342603492,0.06383922620437125,-0.21752566666666695,0.6021495986162225,0.024792537921984933,0.0376614063634681,0.9806690671044643,1.926413768371504e-20,160.2145227810604,160.21480758417755,3.959761534095035,1.510138402964822e-15,0.023124763444748012,0.09692411447064571,0.002819161954665749,85721.32002946935,-1.443662298080803e-09,0.75,66.43739713875918,0.038859923084749365
3,17,28,Cs,Cl,Cl,6.373154657339167,0.007136601925118509,0.9925502309579223,1.5571683022726333,0.3932702034392495,-0.19963199999999878,0.5795388924726681,2.914102903259142,8.687268681308774,0.5674238314711375,0.00031289822496916687,1887.5402849198254,1975.8034448396588,3.7570406341511755,0.030801968456688377,0.019103227256315504,0.012176599184901651,0.0018031341913907132,39041.77628747479,-11131.130451182755,0.75,79.99133852835051,2.944351752695625
15,23,35,Pb,Cl,Cl,0.06958760135522908,2.158287412259725,0.010884685595512455,0.8188628399928722,8.414039632800423e-06,-0.07463766666666771,0.9565971446835505,0.012397620577535668,0.0183580802749108,0.5797695466895887,6.162975822039155e-33,4975.829357509278,4975.829357509281,2.881884407770957,9.860761315262648e-32,17048.491820369436,0.13187776833735737,-88152.77869862427,35900.46021667587,-9.07412587625853,1.0,78.14463781699365,0.01674863928148738
2,10,20,Cs,Pb,Cl,5.068030907197764,0.22202403984779187,0.824568698218404,1.2270798973688202,0.08772225347119743,0.4927589999999995,0.7541249680219968,2.9176014001596386,8.714666075612156,0.7678747625529455,0.04805523633844061,3238.1387470482005,5013.241250343194,3.2179361788844942,0.12836825330108773,0.1135071334430176,0.5192632520133769,0.009330076287906244,24845.004659194525,450.6724561021678,0.6,71.75224001081502,0.4981457870030056
1,21,23,Cs,Cl,Cl,6.422118252862465,0.44845652521700036,0.6981913091101342,1.5571683035919552,0.39327020508645355,-0.20050499999999852,0.580430008968668,2.9141033371838234,8.687269982077304,0.5674238214754455,0.0003128980684657987,1842.8949027490714,1886.5126646643605,3.7570406323944314,0.03080196835669173,0.20024991197292197,0.7262464771568103,0.017985872159339857,39041.75591106046,-10878.099122331485,0.75,79.96634969586484,2.967509972175956
14,24,31,Pb,Cl,Cl,4.116390639368139,0.13735973422441208,0.891304847264105,1.0528940443177441,0.09883023974851457,-0.05543433333333544,0.9307796483908873,2.732122316679892,8.177532103575803,0.7838087367870663,0.041631991093044995,5071.721917089855,5167.620065680854,2.8693101049031924,0.00015811309265880227,0.16031414220636528,0.20818640537157912,0.01829968151134953,17371.141080144484,-142.09798469178958,0.75,57.59008176961631,0.4726523235586281
6,25,37,Cs,Cl,Cl,6.10596868146367,0.341479811632406,0.7605914547788134,1.4545259351617197,0.003624888986109741,-0.17912399999999926,0.5607447360079991,5.464241883028012,8.177532121280713,0.5502901007726191,1.5407439555097887e-31,1581.979094932761,1581.979094932774,3.5768780022569273,9.663546088957395e-30,0.16488695192054648,0.6613113156646324,0.015366264891973295,21292.21870169484,-5.3064761349681845e-11,1.0,61.64937574776549,6.23136562067019e-07
0,17,31,Cs,Cl,Cl,6.415069030371804,0.007946234789666572,0.991656819393341,1.229131001325262,0.08603925038969322,-0.19832466666666684,0.5818156884135558,2.744517196407296,8.177532103575803,0.7654795829030346,0.04630651417061194,109.69100319818516,160.21480758417457,3.7683197873712224,0.03664995726770978,0.018687087073697484,0.012522645952481728,0.0017810299993362552,38911.76164833267,-1085.284620550818,0.6,79.84533647142052,0.02779332787254925
7,27,28,Cs,Cl,Cl,0.13647019820789427,2.148904089790446,0.013821198902651282,1.7825632381156424,0.1629799488916744,-0.18147366666666542,0.5596214282282238,5.8037402073533135,8.687269991565131,0.5497349007063921,1.7373305859631918e-18,1975.8034448395347,1975.8034448396415,3.5815357383314597,1.2818989709841442e-30,10313.22000342578,0.22683525551060238,-44892.62832847063,21408.16441766559,323.40290314424055,0.75,67.95533544734582,5.911726490330184
2,3,17,Cs,Cs,Cl,7.684457870518944,0.1399677300767619,0.8894764759661813,1.5145954882588022,0.40200975224915547,0.33003966666666784,0.6009044350482227,0.03090047833046883,0.0376614065227549,0.7828909152724929,0.039116198339946895,1569.4836556705277,1799.277124999992,3.9203691976643533,0.00014826306843918226,0.02445003082376476,0.20190295526167512,0.0019211981082167043,112158.60701709313,1.2035210398539558e-09,0.6,83.04674642344895,0.03935376932570639
5,7,29,Cs,Cs,Cl,0.05928964786984814,2.1772256577170217,0.004977182067997424,1.8426327923839432,0.5219547049761161,0.3289023333333354,0.5996563186242235,0.0305739925559694,0.0366819491992566,0.5851127537870213,5.0848070431215855e-17,1798.7120746508035,1799.2771249999726,3.933781294258801,1.5271133752801617e-06,1755.9896904819063,0.04996539975484679,-8765.261374873906,122288.65636813815,-5.807333024823063e-10,0.6,83.04674642344895,0.055414795192130044
7,15,35,Cs,Pb,Cl,5.669997733918583,0.1493724161088539,0.8640991900187881,1.32972226462787,0.5240587671917322,0.47292799999999957,0.798870124312664,0.018505576881243768,0.0366819491860351,0.5824411537247507,7.137484150327413e-06,3386.9881980554633,4975.829357509281,3.4084507341915873,0.2772720961201179,0.05617753785516871,0.26221321307019696,0.004973574603039824,49596.02081968507,-2113.3368061499527,0.75,87.29633697850204,0.02889034388684141
