site_index,T_struct_00,T_struct_01,T_struct_02,T_struct_10,T_struct_11,T_struct_12,T_struct_20,T_struct_21,T_struct_22
0,0.0,-0.0915602074676765,-0.10821274653085498,0.0915602074676765,0.0,0.08865923747164842,0.10821274653085498,-0.08865923747164842,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,-0.09059438629494368,-0.08282822557540134,0.09059438629494368,0.0,0.08922575762788956,0.08282822557540134,-0.08922575762788956,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,-2.5418792139029964,-0.06027494853604955,2.5418792139029964,0.0,-0.4956401598439432,0.06027494853604955,0.4956401598439432,0.0
5,0.0,0.43766848750558357,1.813004712392421,-0.43766848750558357,0.0,1.4348290184743808,-1.813004712392421,-1.4348290184743808,0.0
6,0.0,0.4446615109755244,-1.9030848504324849,-0.4446615109755244,0.0,1.063721757558147,1.9030848504324849,-1.063721757558147,0.0
7,0.0,-0.4733256573130835,1.641981211355853,0.4733256573130835,0.0,-0.8671459762906677,-1.641981211355853,0.8671459762906677,0.0
8,0.0,1.9987894345948158,0.01564336864437546,-1.9987894345948158,0.0,0.4791305315951038,-0.01564336864437546,-0.4791305315951038,0.0
9,0.0,-0.3421802372045086,-1.536094861625967,0.3421802372045086,0.0,-1.140930919242349,1.536094861625967,1.140930919242349,0.0
10,0.0,-2.612472928657956,-0.06367422185240754,2.612472928657956,0.0,-0.48646135030489557,0.06367422185240754,0.48646135030489557,0.0
11,0.0,0.38319608852286824,1.7352965249664132,-0.38319608852286824,0.0,1.3725601342048033,-1.7352965249664132,-1.3725601342048033,0.0
12,0.0,0.564043455471294,-1.9073471636718713,-0.564043455471294,0.0,1.0782890784657944,1.9073471636718713,-1.0782890784657944,0.0
13,0.0,-0.40864836335786614,1.6836380516708866,0.40864836335786614,0.0,-0.8843210272051497,-1.6836380516708866,0.8843210272051497,0.0
14,0.0,1.9767236185421944,0.01525362817627209,-1.9767236185421944,0.0,0.46947186009505193,-0.01525362817627209,-0.46947186009505193,0.0
15,0.0,-0.45529619686776807,-1.5525856677044585,0.45529619686776807,0.0,-1.1601832096878977,1.5525856677044585,1.1601832096878977,0.0
16,0.0,-2.440946106568093,-0.02005061723201501,2.440946106568093,0.0,-0.4775572519418718,0.02005061723201501,0.4775572519418718,0.0
17,0.0,0.4415187284716165,1.9525340502105446,-0.4415187284716165,0.0,1.438372646009998,-1.9525340502105446,-1.438372646009998,0.0
18,0.0,0.44496713881693173,-1.9408839040628507,-0.44496713881693173,0.0,1.071086735585466,1.9408839040628507,-1.071086735585466,0.0
19,0.0,-0.4728398619053976,1.60086660984945,0.4728398619053976,0.0,-0.8760090812661698,-1.60086660984945,0.8760090812661698,0.0
20,0.0,2.097992838687405,0.018018801536004124,-2.097992838687405,0.0,0.5004564100338467,-0.018018801536004124,-0.5004564100338467,0.0
21,0.0,-0.3429424179475294,-1.5285768142017266,0.3429424179475294,0.0,-1.1414033886215142,1.5285768142017266,1.1414033886215142,0.0
22,0.0,-2.5093155951995634,-0.02080170722240965,2.5093155951995634,0.0,-0.4689237786301961,0.02080170722240965,0.4689237786301961,0.0
23,0.0,0.38715342166561484,1.8655574097634773,-0.38715342166561484,0.0,1.3746977055813856,-1.8655574097634773,-1.3746977055813856,0.0
24,0.0,0.5614743912745822,-1.9405633765990773,-0.5614743912745822,0.0,1.0841955272397859,1.9405633765990773,-1.0841955272397859,0.0
25,0.0,-0.41399858609545515,1.6420046636309238,0.41399858609545515,0.0,-0.8941249377389053,-1.6420046636309238,0.8941249377389053,0.0
26,0.0,2.0731495876456507,0.018207011112013442,-2.0731495876456507,0.0,0.4901041492952308,-0.018207011112013442,-0.4901041492952308,0.0
27,0.0,-0.4517463938274199,-1.5460939508765659,0.4517463938274199,0.0,-1.1605744226224617,1.5460939508765659,1.1605744226224617,0.0
28,0.0,-0.3700345411994156,0.0038603973276216466,0.3700345411994156,0.0,0.4480844001705188,-0.0038603973276216466,-0.4480844001705188,0.0
29,0.0,-0.5777846798151136,-0.0001394669908622026,0.5777846798151136,0.0,0.3740703697525377,0.0001394669908622026,-0.3740703697525377,0.0
30,0.0,-0.42562658091191274,-0.14298260144119748,0.42562658091191274,0.0,0.3584628460505601,0.14298260144119748,-0.3584628460505601,0.0
31,0.0,-0.6474674441295003,-0.13705092745002764,0.6474674441295003,0.0,0.28424658014802523,0.13705092745002764,-0.28424658014802523,0.0
32,0.0,0.0026142650197852942,-0.012038791364941067,-0.0026142650197852942,0.0,-0.10931076908392519,0.012038791364941067,0.10931076908392519,0.0
33,0.0,0.07155076206994246,-0.014746051489836348,-0.07155076206994246,0.0,-0.002594643606745127,0.014746051489836348,0.002594643606745127,0.0
34,0.0,0.005313017748153884,0.0927317362943958,-0.005313017748153884,0.0,0.0011987080099023287,-0.0927317362943958,-0.0011987080099023287,0.0
35,0.0,-0.0033397007058324196,-0.01193107627091717,0.0033397007058324196,0.0,-0.10917060180736815,0.01193107627091717,0.10917060180736815,0.0
36,0.0,0.07453460165596296,-0.014605461903610197,-0.07453460165596296,0.0,-0.0026620140326639088,0.014605461903610197,0.0026620140326639088,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.005379603999706995,0.09264118035216348,-0.005379603999706995,0.0,0.0006977658322326538,-0.09264118035216348,-0.0006977658322326538,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
