mean_bond_length,volume_per_fu,lattice_anisotropy_ratio,structural_heterogeneity_index,coordination_entropy,packing_fraction,total_energy_per_atom,fermi_level,electrostatic_potential_mean,electrostatic_potential_variance,electron_cloud_distortion_mean,electron_cloud_distortion_variance,structure_hash,global_asymmetry_norm,lie_asymmetry_magnitude_entropy,force_covariance_invariant_1,force_covariance_invariant_2,total_torsional_stress,log_configurational_phase_space_volume,field_density_coupling_invariant_1,field_density_coupling_invariant_2,log_bond_density_symplectic_volume,path_vfe_fluctuation_mean,path_vfe_fluctuation_std,path_vfe_fluctuation_max,path_vfe_mean_mean,path_vfe_mean_std,path_vfe_mean_max,path_vfe_cost_mean,path_vfe_cost_std,path_vfe_cost_max,path_lie_total_mean,path_lie_total_std,path_lie_total_max,path_lie_mean_mean,path_lie_mean_std,path_lie_mean_max,path_lie_std_mean,path_lie_std_std,path_lie_std_max,path_info_total_mean,path_info_total_std,path_info_total_max,path_info_mean_mean,path_info_mean_std,path_info_mean_max,H1_Betti_number,graph_density,assortativity_coefficient,average_path_length,graph_diameter,laplacian_spectral_entropy,global_vfe_mean,global_vfe_std,ontological_potential_curvature,global_entropy_mean,global_entropy_std,spectral_gap
3.7220849467754893,232.71166457258724,1.6929993545256607,0.09414520148759986,1.3709505944546687,0.7068370640188569,-2.870120129304125,3.4580345252416493,1.4815157179085764e-16,464.1944274306583,0.02531207116422593,0.00307411344255366,5e0facf495cc6e5b5136174b15879622,0.6439396279808997,1.9219280948873623,0.00019080960628666742,3.102468850918843e-22,0.31436837554982283,-0.2037477408615428,0.3328681077285733,0.0013649215425040689,-3.326252488485303,0.3929857109982845,0.08393099863455192,0.514902846508201,0.2940765413054609,0.1273577138647351,0.6212630367787118,2.253859457837255,0.8068960489107605,4.20416408205555,66.99984909304492,31.799355630463403,153.1570094441263,16.74996227326123,7.949838907615851,38.28925236103157,10.042097310295599,4.194277322414118,18.570834948033237,11.343555820216851,1.5178139448663845,15.402503538855049,2.835888955054213,0.37945348621659614,3.850625884713762,121,0.1016949152542373,-0.6447368421052618,2.759322033898305,5,5.7311052598531935,0.2752766945245261,0.4322518439765325,0.1868416566211126,1.877467690698444,0.3600206670245801,2.085225634319692e-06
