atom_index_i,atom_index_j,atom_index_k,atom_symbol_i,atom_symbol_j,atom_symbol_k,triangle_area,bond_angle_variance,triangle_shape_factor,avg_bader_charge,variance_bader_charge,avg_structure_chemistry_incompatibility,variance_structure_chemistry_incompatibility,avg_tensor_variance,var_tensor_variance,avg_bond_distance,variance_bond_distance,avg_tensor_alignment,variance_tensor_alignment,density_at_barycenter,density_laplacian_at_barycenter,elf_at_barycenter,elf_barycenter_uncertainty,vfe_laplacian_variance,vfe_variance,lie_commutator_flux,structural_tensor_product_trace,structure_tensor_normal_projection,solid_angle_variance,triangle_sphericity,alpha_filtration_value
26,33,36,Pb,I,I,1.2618250321884485,1.7213289238751823,0.15483445053793252,-0.07356200000000017,0.4906521048319994,0.7379376994259288,0.00045276293923055336,64.7116149618416,2060.5646666500543,3.265333243562739,2.944556772426729e-05,0.5857139175095827,2.885108575604204e-20,106.800480884484,131.36901786852647,0.1450668184382846,0.05056154695249843,8.515617542993153,0.9461797269992395,10.383895049983652,9395.398738341484,20.3900439326908,125.48777462834978,0.003163366641547001,1674.7305364629406
6,29,45,H,C,N,0.7182980766311331,0.4377629125394071,0.6843601875473417,-0.17767133333333318,0.36749574021088866,0.777091134969365,4.070153099591964e-06,0.28258163725411584,0.004193948042546168,1.2693442128442989,0.04986327078523787,0.7370395681646789,0.06717615713729923,2.487361983812646,-0.24340472946627068,0.7230089483448796,0.0,1.837099226190718,0.20412213624341305,0.7858409801964498,3.291831006156496,3.05254013015314,15.225637073102556,0.2654758295177676,1.3423247106548786
24,37,39,Pb,I,I,5.267431614564802,0.17490077259626632,0.8653660769416162,-0.0721399999999998,0.49003574200466554,0.7379376994259288,0.00045276293923055336,62.600941037987866,1934.3449062879645,3.2495530242227115,0.00047354584362726995,0.575827051253816,9.53943607695217e-05,0.1094964356567083,0.0115229868683313,0.16092556239713685,0.0,8.219228918422116,0.9132476576024574,6.081646999652946,61.19256974985721,23.266279010871237,125.57897800076104,0.02189482565418519,370.84885994086017
4,28,44,H,C,N,0.7745504584908584,0.3699914121551935,0.7270709547995907,-0.2933366666666665,0.2550951765762221,0.777091134969365,4.070153099591964e-06,0.3007797698196214,0.004255177758674075,1.2943264058452288,0.039330433042519236,0.7466546580690149,0.06228442737645913,1.3428578094935815,0.03132471724431675,0.46973433361473543,0.0,2.112214125724603,0.23469045841384475,0.5384143681821713,3.319764005717086,3.0526094519194,15.22562511387858,0.2945227041374293,1.2494160207929663
24,24,32,Pb,Pb,I,0.0,,0.0,0.43104966666666655,0.4739179743575541,0.7228917209062287,0.0004527629392305533,34.47917464496832,2307.562507608604,3.027930057188935,0.0,0.602877681258472,0.0,0.7161231081772268,0.16116862728615056,0.372986260740503,0.0,7.495006331051541,0.832778481227949,9.943195424111222,10559.407739454324,,125.57897800076104,0.0,0.0
27,33,40,Pb,I,I,5.238381134515505,0.09254240464121455,0.9238096023053254,-0.07174333333333278,0.48885614720955656,0.7379376994259288,0.00045276293923055336,62.59248109839009,1933.5062642862601,3.2439037291872466,0.00025611371350676233,0.5758622696727873,9.70554232932786e-05,0.08511098043325196,0.008040516432804104,0.09901042357805816,0.0,8.214524331306748,0.9127249257007497,6.060273503300257,61.25246582507716,23.20184979352584,125.48775335083808,0.4399039914749025,4.81262340202205
3,4,28,H,H,C,0.5639337999950622,0.3831526133641879,0.7363677069878471,0.10320200000000003,0.003233113724666661,0.7754460760711298,1.6059865184746247e-06,0.28479002848403395,0.002589464925806032,1.0961055014615377,9.626351973710724e-09,0.49645155596110585,4.027422524445705e-07,1.8636344792867119,0.31585492717301883,0.4503772192753024,0.0,2.7207565131668083,0.30230627924075654,1.0135423067894953,0.2260046713057034,2.2879090427417665,19.289090408309495,0.2952863988386936,0.9165456295235701
21,31,47,H,C,N,0.7750327130434949,0.36737163908682824,0.7285137978985233,-0.25747000000000003,0.27375507398466664,0.777091134969365,4.070153099591964e-06,0.3005474614859576,0.004249873842631637,1.2940764229021633,0.03941729796497382,0.7462933557275854,0.06246461896897697,1.3407385668796934,-0.003578523732684173,0.4696246208249241,0.0,2.1178181669657508,0.23531312966286125,0.5240803418812928,3.301031816581664,3.0162424993432086,15.224751717133381,0.29559948528779234,1.2435652749292232
26,33,38,Pb,I,I,4.942189522882291,0.17124087998367596,0.8667028874778527,-0.06458233333333392,0.4819180440215554,0.7379376994259288,0.00045276293923055336,66.58128647451268,2187.581422383228,3.149135991890806,0.01479230705980344,0.5943578468652317,7.471751176900572e-05,0.12493553740739304,0.0125630155544014,0.14648092227275347,0.05159054786897647,8.017192608996975,0.8907991787774417,10.137850799535734,190.0267391749899,20.38936796350368,125.48777462834978,0.4618446852559552,4.857218074410139
13,30,46,H,C,N,0.7247562115741909,0.42059914100874657,0.6937899616575458,-0.16692066666666672,0.36808590613688885,0.777091134969365,4.070153099591964e-06,0.282911017098085,0.004182012682584624,1.2698859869907244,0.049607877452424134,0.7364787202500773,0.06746685487812654,2.449273736282061,-0.25396864697691507,0.708508260021226,0.0,1.8473464446585475,0.20526071607317198,0.7013235659264088,3.233509372283601,3.0106097318991516,15.224751291092375,0.2721769113877387,1.3062777002347261
