atomic_number,electronegativity,ionization_energy,electron_affinity,valence_electrons,ionic_radius,covalent_radius,coordination_number,avg_site_valence,bond_valence_sum,bader_charge,electrostatic_potential,electron_density,elf,local_magnetic_moment,local_dos_fermi,s_electron_count,p_electron_count,d_electron_count,bond_length_distortion,vectorial_asymmetry_norm_sq,mean_squared_neighbor_distance,local_environment_anisotropy,symmetry_breaking_quotient,site_symmetry_order,H0_persistence_max_death,H0_persistence_death_std,local_env_entropy,local_variational_free_energy,tensor_trace,tensor_determinant,tensor_eigenvalue_1,tensor_eigenvalue_2,tensor_eigenvalue_3,tensor_variance,structure_chemistry_incompatibility,charge_weighted_local_size,elf_weighted_local_anisotropy,lie_algebra_norm,lie_algebra_principal_angle
1,2.2,13.598434599702,0.754195,1,-0.38,0.32,1,1,0.9942476364041394,0.42388099999999995,-67.90416248529924,2.3036151303427577,0.9941370723394555,0.0,4.428571934571297e-43,0.7982702901684915,0.0,,0.0,1.0942066876839276,1.0942066876839276,1.0,1.0,1,0.0,0.0,0.0,1.0057523635958607,1.0942066876839276,-8.981710507286234e-39,1.0942066876839283,6.2868479556622e-17,-5.4194862176738784e-17,0.2660640611938297,0.7745499771596043,1.10235962171386,1.0877914330283527,3.4075461638915585,2.4094989996939273
1,2.2,13.598434599702,0.754195,1,-0.38,0.32,1,1,0.9929429818300111,0.451585,-67.65168501074335,2.288183268114718,0.9939966397637103,0.0,6.515456358399228e-43,0.7964103213917608,0.0,,0.0,1.0950584372755463,1.0950584372755463,1.0,1.0,1,0.0,0.0,0.0,1.007057018169989,1.0950584372755463,0.0,1.0950584372755463,1.2767738004030528e-18,-8.454350064728982e-17,0.26647844023296924,0.7745499771596043,1.103217717691686,1.0884844069967927,3.1089813015208474,2.1983817608875693
1,2.2,13.598434599702,0.754195,1,-0.38,0.32,1,1,0.9898239113009137,0.459044,-71.10161483590028,2.441613341104088,0.9938469924882374,0.0,6.304765041566829e-43,0.7942148153038731,0.0,,0.0,1.0971006292585768,1.0971006292585768,0.9999999999999996,1.0,1,0.0,0.0,0.0,1.0101760886990858,1.0971006292585768,0.0,1.097100629258577,1.143338557216293e-16,-3.106712887474259e-17,0.2674732868265701,0.7745499771596043,1.105275126047182,1.0903501608455892,3.2487369825386847,2.2972039506446267
1,2.2,13.598434599702,0.754195,1,-0.38,0.32,1,1,1.0987139527915135,0.18216500000000002,-62.18592474463584,2.3365214798803184,0.9986833405319426,0.0,3.2333906713008715e-43,0.8630181414298757,0.0,,0.0,1.201662366494834,1.201662366494834,1.0,1.0,1,0.0,0.0,0.0,1.0987139527915135,1.201662366494834,-1.3409542535773669e-33,1.2016623664948338,4.5140662499031355e-17,-4.514066249903137e-17,0.32088720956665867,0.7745499771596043,0.06075124260051315,1.2000801863625803,2.708215907124322,1.9149978328448853
1,2.2,13.598434599702,0.754195,1,-0.38,0.32,1,1,1.0994096516168739,0.07688499999999998,-65.71504735247531,2.516326377542999,0.9988939409685655,0.0,3.564577130870226e-43,0.8625926885460249,0.0,,0.0,1.2012321934263686,1.2012321934263688,0.9999999999999997,1.0,1,0.0,0.0,0.0,1.0994096516168734,1.2012321934263688,0.0,1.2012321934263688,2.220446049250313e-16,2.710505431213761e-20,0.32065750722753883,0.7745499771596043,0.06072949477086382,1.1999035597099794,2.9122030658561875,2.059238536059164
1,2.2,13.598434599702,0.754195,1,-0.38,0.32,1,1,1.1014301340154162,0.12229999999999996,-65.20408122506511,2.493904322812732,0.9987417754902856,0.0,3.19633373960038e-43,0.8640267619185604,0.0,,0.0,1.1999848410879936,1.1999848410879936,0.9999999999999998,1.0,1,0.0,0.0,0.0,1.101430134015416,1.1999848410879936,6.948423466989976e-34,1.1999848410879939,1.855616517258258e-16,-1.9028198032052438e-17,0.31999191529799503,0.7745499771596043,0.06066643362604492,1.198474990749651,2.643859252430386,1.8694908058963218
1,2.2,13.598434599702,0.754195,1,-0.38,0.32,1,1,0.9942475999719064,0.42388099999999995,-67.90411097688813,2.303612673528724,0.994137068718751,0.0,4.428568178623335e-43,0.7982702597549847,0.0,,0.0,1.094206711448642,1.0942067114486422,1.0,1.0,1,0.0,0.0,0.0,1.0057524000280935,1.0942067114486422,-8.981682271069979e-39,1.0942067114486416,3.721765594630136e-17,-4.068710289825535e-17,0.2660640727509446,0.7745499771596043,1.1023596456556457,1.0877914526919372,3.4075466220454587,2.4094993236576574
1,2.2,13.598434599702,0.754195,1,-0.38,0.32,1,1,0.9929429380856453,0.451585,-67.6517090492182,2.2881840474746085,0.993996644976758,0.0,6.515452693484207e-43,0.7964102879135972,0.0,,0.0,1.0950584658585687,1.0950584658585687,1.0,1.0,1,0.0,0.0,0.0,1.0070570619143546,1.0950584658585687,0.0,1.0950584658585687,6.181763446814158e-17,-3.406205885251267e-17,0.26647845414411603,0.7745499771596043,1.1032177464876805,1.0884844411168129,3.1089808514858204,2.19838144266475
1,2.2,13.598434599702,0.754195,1,-0.38,0.32,1,1,0.9898225266769093,0.459044,-71.10155926158286,2.441609099113226,0.9938470033219313,0.0,6.3047618285669716e-43,0.7942142345963994,0.0,,0.0,1.0971015376838984,1.0971015376838984,1.0,1.0,1,0.0,0.0,0.0,1.0101774733230906,1.0971015376838984,-6.6990397034218525e-34,1.0971015376838984,2.0340814617049054e-17,-4.8096390232677973e-17,0.2674737297751943,0.7745499771596043,1.1052760412411806,1.0903510755670254,3.2487316236731822,2.2972001613544903
1,2.2,13.598434599702,0.754195,1,-0.38,0.32,1,1,1.0987136126458663,0.18216500000000002,-62.185927669920666,2.3365214894876845,0.9986833406238633,0.0,3.23338969915705e-43,0.8630180603556584,0.0,,0.0,1.2016625769033378,1.2016625769033378,1.0,1.0,1,0.0,0.0,0.0,1.0987136126458663,1.2016625769033378,0.0,1.201662576903338,6.816885272408697e-18,-6.816885272408697e-18,0.3208873219399935,0.7745499771596043,0.06075125323792546,1.2000803966045055,2.708214764660588,1.9149970250010317
