site1_index,site2_index,site1_element,site2_element,image_x,image_y,image_z,bond_distance,site1_coord_num,site2_coord_num,local_3_cycle_count,local_4_cycle_count,continuous_ionic_character_en,continuous_ionic_character_charge,delta_electronegativity,avg_electronegativity,delta_bader_charge,avg_bader_charge,delta_electron_density,avg_electron_density,delta_elf,avg_elf,delta_local_dos_fermi,avg_local_dos_fermi,delta_local_environment_anisotropy,avg_local_environment_anisotropy,delta_symmetry_breaking_quotient,avg_symmetry_breaking_quotient,delta_structure_chemistry_incompatibility,avg_structure_chemistry_incompatibility,delta_lie_algebra_norm,avg_lie_algebra_norm,delta_lie_algebra_principal_angle,avg_lie_algebra_principal_angle,delta_local_variational_free_energy,avg_local_variational_free_energy,density_at_midpoint,density_laplacian_at_midpoint,potential_at_midpoint,density_gradient_at_midpoint,lie_incompatibility,tensor_alignment,local_quotient_orbit_size,local_bond_stabilizer_size,symplectic_coupling,align_proj_u1,align_proj_u2,align_proj_u3,align_proj_v1,align_proj_v2,align_proj_v3
0,16,Cs,Br,0,0,0,4.206317191597292,12,6,0,10,0.6918673786849375,1.5395359999999982,2.17,1.875,1.5395359999999982,0.10287100000000038,4374.671753658104,7747.6552136174805,0.0043536179298533095,0.21483430860800684,3.385811778904158e-25,2.310118406476494e-25,0.19999999999999948,0.10000000000000005,0.0,1.0,0.0,0.0,0.1275292924197688,0.3149582517571886,0.09017682746994063,0.22270911560816792,0.13944012172746134,0.7205476471069141,0.023581103012177515,0.001933206598254327,5.776624844370539,0.00011314831839239105,1.0393603655913799e-13,0.9622504486493765,1,2,0.0002042880575534288,0.4453948207685893,2.211023164675469,3.5505076165568115,8.25538362669853e-16,2.6645352591003757e-15,4.206317191597292
0,18,Cs,Br,0,0,0,4.206317191597292,12,6,0,10,0.6918673786849375,1.5395359999999982,2.17,1.875,1.5395359999999982,0.10287100000000038,4374.671753659036,7747.655213617014,0.004353617929857417,0.2148343086080048,3.350501552841145e-25,2.2924632934449877e-25,0.19999999999999948,0.10000000000000005,0.0,1.0,0.0,0.0,0.12752929241993177,0.3149582517571071,0.09017682747005593,0.22270911560811024,0.13944012172746145,0.720547647106914,0.0235811030121768,0.0019332065982571238,5.776624844370649,0.00011314831839234474,3.5963670218368036e-13,0.9622504486493763,1,2,0.00020428805755348515,2.4953832415468895,0.7854806715050588,3.2938103935754772,7.003510027353569e-16,3.5697955199550204,2.224784093352879
0,17,Cs,Br,0,0,0,4.206317191597292,12,6,0,10,0.6918673786849375,1.5395359999999982,2.17,1.875,1.5395359999999982,0.10287100000000038,4374.671753659183,7747.655213616941,0.0043536179298533095,0.21483430860800684,3.372846953179972e-25,2.303635993614401e-25,0.19999999999999948,0.10000000000000005,0.0,1.0,0.0,0.0,0.12752929242044647,0.31495825175684977,0.09017682747041983,0.2227091156079283,0.13944012172746179,0.7205476471069139,0.023780671214541572,0.0023401707407750085,5.771199837986707,0.00010386277104091704,3.6652508633132894e-13,0.9622504486493763,1,2,7.055799008581143e-05,2.940778062315479,2.789869954815587,1.1231893605925163,0.0,2.9743154099999995,2.9743154099999995
0,28,Cs,Br,-1,0,0,4.206317191597293,12,6,0,10,0.6918673786849375,1.5395359999999982,2.17,1.875,1.5395359999999982,0.10287100000000038,4374.671753658087,7747.655213617489,0.004353617929855502,0.21483430860800576,3.3697451597536377e-25,2.302085096901234e-25,0.1999999999999997,0.10000000000000016,0.0,1.0,0.0,0.0,0.1275292924198752,0.3149582517571354,0.09017682747001593,0.22270911560813025,0.13944012172745857,0.7205476471069154,0.023581103012177262,0.001933206598254673,5.776624844370592,0.00011314831839238746,1.0393603655913806e-13,0.9622504486493764,1,1,0.0002042880575537195,0.4453948207685896,3.5753506263206476,2.170621032982961,2.9618210548476807e-16,3.5781071192173193,2.2113918150642764
0,24,Cs,Br,0,-1,0,4.206317191597293,12,6,0,10,0.6918673786849375,1.5395359999999982,2.17,1.875,1.5395359999999982,0.10287100000000038,4374.671753659118,7747.655213616974,0.004353617929855114,0.21483430860800595,3.376629555079069e-25,2.3055272945639495e-25,0.19999999999999948,0.10000000000000005,0.0,1.0,0.0,0.0,0.1275292924199244,0.3149582517571108,0.09017682747005062,0.2227091156081129,0.13944012172746234,0.7205476471069135,0.023780671214542234,0.00234017074077373,5.771199837986658,0.00010386277104090083,3.596367021836809e-13,0.9622504486493764,1,1,7.055799008598062e-05,3.3861728830840687,0.578846790140118,2.427318255964297,2.562617928852953e-16,2.224784093352881,3.5697955199550213
0,22,Cs,Br,0,-1,0,4.206317191597293,12,6,0,10,0.6918673786849375,1.5395359999999982,2.17,1.875,1.5395359999999982,0.10287100000000038,4374.6717536581855,7747.65521361744,0.004353617929856002,0.2148343086080055,3.369925741180901e-25,2.3021753876148657e-25,0.19999999999999948,0.10000000000000005,0.0,1.0,0.0,0.0,0.1275292924204296,0.3149582517568582,0.09017682747040792,0.22270911560793427,0.1394401217274588,0.7205476471069153,0.023581103012177022,0.0019332065982562065,5.7766248443704535,0.0001131483183923862,1.0393603655913805e-13,0.9622504486493761,1,1,0.00020428805755362507,0.4453948207685899,3.5753506263206463,2.170621032982963,1.3107443295079737e-16,3.762244470135021,1.881122235067513
0,21,Cs,Br,0,0,-1,4.206317191597293,12,6,0,10,0.6918673786849375,1.5395359999999982,2.17,1.875,1.5395359999999982,0.10287100000000038,4374.671753659118,7747.655213616974,0.0043536179298558075,0.21483430860800562,3.371439862021568e-25,2.3029324480351993e-25,0.1999999999999996,0.1000000000000001,0.0,1.0,0.0,0.0,0.12752929241998606,0.3149582517570799,0.09017682747009431,0.22270911560809106,0.139440121727461,0.7205476471069142,0.023581103012176953,0.00193320659825502,5.77662484437055,0.00011314831839238174,3.5963670218368036e-13,0.9622504486493761,1,1,0.0002042880575537649,3.38617288308407,0.5788467901401175,2.4273182559642947,4.783063978103254e-16,2.9743154099999995,2.9743154100000013
0,29,Cs,Br,-1,0,0,4.206317191597293,12,6,0,10,0.6918673786849375,1.5395359999999982,2.17,1.875,1.5395359999999982,0.10287100000000038,4374.671753659216,7747.655213616925,0.004353617929854198,0.2148343086080064,3.3553773694196987e-25,2.2949012017342643e-25,0.1999999999999996,0.1000000000000001,0.0,1.0,0.0,0.0,0.12752929242004946,0.3149582517570483,0.09017682747013911,0.22270911560806866,0.13944012172746156,0.7205476471069139,0.023780671214541596,0.0023401707407736676,5.771199837986775,0.00010386277104090731,3.665250863313295e-13,0.9622504486493764,1,1,7.055799008600882e-05,2.940778062315479,2.99650383618053,0.25669722298133424,0.0,3.578107119217319,2.211391815064277
0,20,Cs,Br,0,0,-1,4.206317191597293,12,6,0,10,0.6918673786849375,1.5395359999999982,2.17,1.875,1.5395359999999982,0.10287100000000038,4374.671753659216,7747.655213616925,0.004353617929856196,0.2148343086080054,3.3940140469228348e-25,2.3142195404858324e-25,0.1999999999999996,0.1000000000000001,0.0,1.0,0.0,0.0,0.12752929242005429,0.31495825175704584,0.09017682747014252,0.22270911560806694,0.13944012172746156,0.7205476471069139,0.023780671214542796,0.0023401707407710174,5.771199837986664,0.00010386277104091463,3.66525086331329e-13,0.9622504486493764,1,1,7.055799008579914e-05,2.9407780623154807,2.996503836180528,0.2566972229813337,0.0,2.9743154099999995,2.9743154100000013
0,32,Cs,Br,-1,0,-1,4.206317191597294,12,6,0,10,0.6918673786849375,1.5395359999999982,2.17,1.875,1.5395359999999982,0.10287100000000038,4374.671753659249,7747.655213616908,0.004353617929856418,0.2148343086080053,3.381837740389936e-25,2.308131387219383e-25,0.1999999999999997,0.10000000000000016,0.0,1.0,0.0,0.0,0.1275292924203429,0.3149582517569015,0.09017682747034661,0.2227091156079649,0.13944012172746134,0.7205476471069141,0.023780671214542942,0.002340170740769691,5.771199837986921,0.00010386277104086199,3.665250863313295e-13,0.9622504486493764,1,2,7.055799008633388e-05,2.9407780623154807,2.7898699548155887,1.1231893605925167,6.604306901358828e-16,2.9743154100000013,2.9743154100000013
