site_index,T_struct_00,T_struct_01,T_struct_02,T_struct_10,T_struct_11,T_struct_12,T_struct_20,T_struct_21,T_struct_22
14,23.494782377457714,-3.1523124146836856e-07,5.80737683598384e-07,-3.1523124146836856e-07,19.381712958958214,0.3390168743161093,5.80737683598384e-07,0.3390168743161093,21.444611284909335
15,23.49478187781341,-1.2538583355548816e-07,3.3848998122240146e-07,-1.2538583355548816e-07,19.381713055239292,0.3390168770603177,3.3848998122240146e-07,0.3390168770603177,21.444611201849895
16,23.49478154937471,3.6113405737994076e-07,2.5610213241705417e-07,3.6113405737994076e-07,19.38171413256486,-0.3390167777923958,2.5610213241705417e-07,-0.3390167777923958,21.444610841976143
17,23.494781423161026,-2.656976027728415e-07,-1.1674236142577564e-07,-2.656976027728415e-07,19.381711284640414,-0.3390165689169322,-1.1674236142577564e-07,-0.3390165689169322,21.444610121137774
18,23.494780614684203,-2.1139974433480282e-07,9.883141076554361e-08,-2.1139974433480282e-07,19.38171292598979,0.3390163502814634,9.883141076554361e-08,0.3390163502814634,21.444610960514744
19,23.494781718044305,1.8290802092114519e-07,-1.0235850116687293e-07,1.8290802092114519e-07,19.38171292990027,0.33901693275242994,-1.0235850116687293e-07,0.33901693275242994,21.444611589116754
20,23.494782161054914,1.2652768621617177e-08,-1.0677637256793738e-07,1.2652768621617177e-08,19.381714385205548,-0.33901672548753936,-1.0677637256793738e-07,-0.33901672548753936,21.44461050787769
21,23.49478224115102,-1.1244650158465269e-07,1.390803409962002e-07,-1.1244650158465269e-07,19.381711305411866,-0.3390164381584242,1.390803409962002e-07,-0.3390164381584242,21.44461048022492
22,23.494783242523837,2.723967416499035e-07,-6.543954643642016e-07,2.723967416499035e-07,19.381713217795205,0.3390164502640083,-6.543954643642016e-07,0.3390164502640083,21.444610590000778
23,23.494782638808008,1.098288755227504e-07,-1.4555397748475974e-07,1.098288755227504e-07,19.381713184167854,0.339016323533043,-1.4555397748475974e-07,0.339016323533043,21.444609581793074
24,23.494781750179428,-1.8563396509462288e-07,-6.596947110694695e-08,-1.8563396509462288e-07,15.229220802055307,1.392950919770902,-6.596947110694695e-08,1.392950919770902,31.20922532993469
25,23.494782050491303,2.1085325509450107e-07,-1.9266858065630453e-07,2.1085325509450107e-07,15.229219332295752,1.3929514559822138,-1.9266858065630453e-07,1.3929514559822138,31.20922616282294
26,23.494782284608785,3.6049642152811463e-07,-1.4760631947815102e-07,3.6049642152811463e-07,15.229218609320759,-1.3929500720509917,-1.4760631947815102e-07,-1.3929500720509917,31.209226738971438
27,23.494782691689977,-5.946138817541078e-08,2.6415535972214753e-08,-5.946138817541078e-08,15.2292207318125,-1.3929511877399374,2.6415535972214753e-08,-1.3929511877399374,31.209227436816676
28,11.747390884577904,-5.863162658643155e-09,-3.269288439160702e-07,-5.863162658643155e-09,28.888370377950174,-0.6833059660660714,-3.269288439160702e-07,-0.6833059660660714,27.72698558411052
29,11.747390628650036,-2.3507427047879536e-07,-8.492470843167071e-08,-2.3507427047879536e-07,28.888368492584945,-0.6833053213286489,-8.492470843167071e-08,-0.6833053213286489,27.72698815899129
30,11.747391522693075,-1.4466472303861957e-07,-1.6251834601322468e-07,-1.4466472303861957e-07,28.888368447530283,0.6833058156129956,-1.6251834601322468e-07,0.6833058156129956,27.726987359553405
31,11.747391182246954,-4.5933264762172326e-08,-2.26993190627376e-07,-4.5933264762172326e-08,28.888370688913476,0.6833051471130016,-2.26993190627376e-07,0.6833051471130016,27.726988362518746
32,23.494782334910305,-1.4362147027213723e-08,5.850784123850872e-08,-1.4362147027213723e-08,30.954082390424084,10.03317307620727,5.850784123850872e-08,10.03317307620727,17.232548333554707
33,23.494782223891225,-5.991960527751417e-08,6.355499837518153e-08,-5.991960527751417e-08,30.95408020162148,10.033172821365522,6.355499837518153e-08,10.033172821365522,17.23254684833181
34,23.494782334910305,1.5258489671765574e-07,1.2344074207248923e-07,1.5258489671765574e-07,30.95408101678304,-10.033173198493134,1.2344074207248923e-07,-10.033173198493134,17.232547947304937
35,23.494782223891228,-6.544526698348818e-09,2.320614489459416e-07,-6.544526698348818e-09,30.954083482069347,-10.033173400710396,2.320614489459416e-07,-10.033173400710396,17.232547289094033
36,23.49478207657368,2.1537501338455177e-07,1.9462856987617637e-07,2.1537501338455177e-07,15.229220678242712,1.3929509239183488,1.9462856987617637e-07,1.3929509239183488,31.209225338673644
37,23.494781161079388,-3.134032683846139e-07,1.671174819949246e-07,-3.134032683846139e-07,15.229219299341528,1.3929513221659278,1.671174819949246e-07,1.3929513221659278,31.209226378821935
38,23.49478193220366,-2.566591736157707e-07,-1.051144581155481e-07,-2.566591736157707e-07,15.229218512273384,-1.392949932334128,-1.051144581155481e-07,-1.392949932334128,31.209226478746363
39,23.494781010011646,7.475069545848815e-08,-2.547631386983258e-07,7.475069545848815e-08,15.229220941125085,-1.3929514610535882,-2.547631386983258e-07,-1.3929514610535882,31.209227510938902
40,11.747390522085423,-1.9130266086053934e-08,3.3882752118958025e-07,-1.9130266086053934e-08,28.888370221241452,-0.6833057523159045,3.3882752118958025e-07,-0.6833057523159045,27.726985765451882
41,11.74739112167813,3.579362000694761e-07,-1.001611556973636e-07,3.579362000694761e-07,28.8883687995975,-0.6833055766650009,-1.001611556973636e-07,-0.6833055766650009,27.726988431410025
42,11.74739039100282,2.0498927186824333e-07,-3.0058152165502013e-07,2.0498927186824333e-07,28.88836852269869,0.6833063415475538,-3.0058152165502013e-07,0.6833063415475538,27.726986390726857
43,11.747391072715509,6.380630002648477e-09,1.3129103224124826e-07,6.380630002648477e-09,28.88837055021868,0.6833049571463592,1.3129103224124826e-07,0.6833049571463592,27.72698889888355
44,23.49478125800278,-1.0388307991604506e-08,-7.168030502491263e-08,-1.0388307991604506e-08,30.954082769570782,10.03317288300339,-7.168030502491263e-08,10.03317288300339,17.23254835006059
45,23.49478181438367,-1.2935174975581276e-07,1.7995388867930728e-07,-1.2935174975581276e-07,30.954079921161533,10.033173067791207,1.7995388867930728e-07,10.033173067791207,17.23254666511393
46,23.494781258002785,-2.6286095078376093e-08,-8.706154686066725e-09,-2.6286095078376093e-08,30.954080581448252,-10.033173233885833,-8.706154686066725e-09,-10.033173233885833,17.23254845428548
47,23.49478181438367,1.0944243733490566e-08,-2.715730902380642e-07,1.0944243733490566e-08,30.95408375855788,-10.033173398630712,-2.715730902380642e-07,-10.033173398630712,17.232546880596153
48,23.494782407912556,-8.442317608355304e-08,-3.7900739318916014e-08,-8.442317608355304e-08,15.229220371311055,1.3929510224483117,-3.7900739318916014e-08,1.3929510224483117,31.2092252077185
49,23.49478302309504,1.232407150470092e-08,9.934397072823306e-08,1.232407150470092e-08,15.229219077224073,1.3929514817320303,9.934397072823306e-08,1.3929514817320303,31.209226261737538
50,23.494782017853314,7.753114309147128e-08,1.2652594098936e-07,7.753114309147128e-08,15.229218858289435,-1.3929501646980906,1.2652594098936e-07,-1.3929501646980906,31.20922679424154
51,23.494782532964074,-2.0625568916776666e-07,3.4532990084548885e-07,-2.0625568916776666e-07,15.229221009534369,-1.3929513947264365,3.4532990084548885e-07,-1.3929513947264365,31.20922745144385
52,11.747391710669554,1.9838852375009493e-07,-1.2935466290808605e-08,1.9838852375009493e-07,28.88837075318297,-0.6833060824473378,-1.2935466290808605e-08,-0.6833060824473378,27.72698572080588
53,11.747391367004681,-3.2939723780924187e-08,1.7724969192507832e-07,-3.2939723780924187e-08,28.888369131311563,-0.6833054767248061,1.7724969192507832e-07,-0.6833054767248061,27.726988379523224
54,11.747391203636965,5.388834870930219e-08,1.614584637628064e-07,5.388834870930219e-08,28.88836810661465,0.683306020064272,1.614584637628064e-07,0.683306020064272,27.726986873865123
55,11.747390862370416,-6.6187925036598e-08,3.021592720711399e-07,-6.6187925036598e-08,28.88837015533901,0.6833051011796885,3.021592720711399e-07,0.6833051011796885,27.72698821780266
56,23.4947826417526,-3.3925422471270394e-08,5.344891507164107e-08,-3.3925422471270394e-08,30.95408233951324,10.033173135177858,5.344891507164107e-08,10.033173135177858,17.232548284378183
57,23.494782196390783,4.7742803488404206e-08,-2.355793073949286e-07,4.7742803488404206e-08,30.95407998966342,10.033172946551497,-2.355793073949286e-07,10.033172946551497,17.23254660455759
58,23.4947826417526,-3.876279386361148e-08,-2.2712026037652322e-08,-3.876279386361148e-08,30.95408099374126,-10.033173177984763,-2.2712026037652322e-08,-10.033173177984763,17.232548192271427
59,23.494782196390783,1.6565410376756518e-08,-1.7812213193302284e-07,1.6565410376756518e-08,30.954083656491882,-10.03317335446868,-1.7812213193302284e-07,-10.03317335446868,17.232547449088802
