site_index,T_struct_00,T_struct_01,T_struct_02,T_struct_10,T_struct_11,T_struct_12,T_struct_20,T_struct_21,T_struct_22
0,0.0,-2.405250471505795,-0.03839598921801261,2.405250471505795,0.0,0.13777280885268867,0.03839598921801261,-0.13777280885268867,0.0
1,0.0,0.6389733889544318,1.8013641752246452,-0.6389733889544318,0.0,1.0861318902547945,-1.8013641752246452,-1.0861318902547945,0.0
2,0.0,0.629160682270536,-1.9589576996350708,-0.629160682270536,0.0,1.0216592180285096,1.9589576996350708,-1.0216592180285096,0.0
3,0.0,-0.5663510680791797,1.6537508719940146,0.5663510680791797,0.0,-0.7820301917862355,-1.6537508719940146,0.7820301917862355,0.0
4,0.0,2.05804256586203,-0.059947654693130445,-2.05804256586203,0.0,-0.03647498030038683,0.059947654693130445,0.03647498030038683,0.0
5,0.0,-0.5691737135291749,-1.5652622334318027,0.5691737135291749,0.0,-0.8491120643062211,1.5652622334318027,0.8491120643062211,0.0
6,0.0,-2.4052508638903127,-0.03839610692261641,2.4052508638903127,0.0,0.137771591537588,0.03839610692261641,-0.137771591537588,0.0
7,0.0,0.6389738825605172,1.8013639967355763,-0.6389738825605172,0.0,1.086131251793777,-1.8013639967355763,-1.086131251793777,0.0
8,0.0,0.6291603893947553,-1.958954353512056,-0.6291603893947553,0.0,1.0216572941059536,1.958954353512056,-1.0216572941059536,0.0
9,0.0,-0.5663505158952933,1.6537499049898159,0.5663505158952933,0.0,-0.7820306583850223,-1.6537499049898159,0.7820306583850223,0.0
10,0.0,2.0580443646199784,-0.059947880835583674,-2.0580443646199784,0.0,-0.03647551359249623,0.059947880835583674,0.03647551359249623,0.0
11,0.0,-0.5691731082431636,-1.565262205769535,0.5691731082431636,0.0,-0.8491136686811016,1.565262205769535,0.8491136686811016,0.0
12,0.0,-2.41153729332847,0.04852803481810647,2.41153729332847,0.0,0.13815656953463107,-0.04852803481810647,-0.13815656953463107,0.0
13,0.0,0.6371926923068999,1.9238133301256517,-0.6371926923068999,0.0,1.0955266559829262,-1.9238133301256517,-1.0955266559829262,0.0
14,0.0,0.6363040439878968,-1.8458173953564498,-0.6363040439878968,0.0,1.022227431760608,1.8458173953564498,-1.022227431760608,0.0
15,0.0,-0.5696407098763131,1.544292775568228,0.5696407098763131,0.0,-0.7992810186426054,-1.544292775568228,0.7992810186426054,0.0
16,0.0,2.0757571611818477,0.047762273416956644,-2.0757571611818477,0.0,-0.03679564206488789,-0.047762273416956644,0.03679564206488789,0.0
17,0.0,-0.5726253686158199,-1.5371505113475656,0.5726253686158199,0.0,-0.8307786958226082,1.5371505113475656,0.8307786958226082,0.0
18,0.0,-2.4115359494590427,0.04852701043005636,2.4115359494590427,0.0,0.13815562241213297,-0.04852701043005636,-0.13815562241213297,0.0
19,0.0,0.6371930191358093,1.923813040619473,-0.6371930191358093,0.0,1.095525786066275,-1.923813040619473,-1.095525786066275,0.0
20,0.0,0.6363041619777481,-1.845818341683416,-0.6363041619777481,0.0,1.0222269461433438,1.845818341683416,-1.0222269461433438,0.0
21,0.0,-0.5696410975006193,1.5442935430597358,0.5696410975006193,0.0,-0.7992810658042608,-1.5442935430597358,0.7992810658042608,0.0
22,0.0,2.0757578553670024,0.04776195558863845,-2.0757578553670024,0.0,-0.03679578393674312,-0.04776195558863845,0.03679578393674312,0.0
23,0.0,-0.5726252368311711,-1.5371509841526119,0.5726252368311711,0.0,-0.8307786964337481,1.5371509841526119,0.8307786964337481,0.0
24,0.0,-0.03771344710950768,0.00376307150600254,0.03771344710950768,0.0,0.06105403748083539,-0.00376307150600254,-0.06105403748083539,0.0
25,0.0,0.012197683637005992,0.0037996979578785606,-0.012197683637005992,0.0,0.062277471375094526,-0.0037996979578785606,-0.062277471375094526,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,-0.5312792300776222,0.11782066355494193,0.5312792300776222,0.0,0.4975242395919724,-0.11782066355494193,-0.4975242395919724,0.0
29,0.0,-0.5312792957582962,0.11782086822386487,0.5312792957582962,0.0,0.497523893838775,-0.11782086822386487,-0.497523893838775,0.0
30,0.0,-0.5691496783387613,-0.1527576001258307,0.5691496783387613,0.0,0.4694057463994494,0.1527576001258307,-0.4694057463994494,0.0
31,0.0,-0.5691494878634464,-0.15275778303163326,0.5691494878634464,0.0,0.46940591295617606,0.15275778303163326,-0.46940591295617606,0.0
32,0.0,-0.006272752771175054,-0.0009395446184472314,0.006272752771175054,0.0,-0.062203457043386146,0.0009395446184472314,0.062203457043386146,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.031228274261482045,0.0014996529277502071,-0.031228274261482045,0.0,-0.0045183579056032215,-0.0014996529277502071,0.0045183579056032215,0.0
35,0.0,-0.0062727622714642065,-0.0009394639463686655,0.0062727622714642065,0.0,-0.06220346290528136,0.0009394639463686655,0.06220346290528136,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,-0.004059942322180855,0.00016741233088754526,0.004059942322180855,0.0,-0.010249065189892537,-0.00016741233088754526,0.010249065189892537,0.0
40,0.0,0.03139465149911075,-0.0010121261949593702,-0.03139465149911075,0.0,-0.004516843289845907,0.0010121261949593702,0.004516843289845907,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,-0.004059950976337774,0.00016747052115143046,0.004059950976337774,0.0,-0.010249086761518526,-0.00016747052115143046,0.010249086761518526,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.4461589615814763,0.34428866997581203,-0.4461589615814763,0.0,-0.06641056308089013,-0.34428866997581203,0.06641056308089013,0.0
45,0.0,0.4461603573912869,0.34428800720825514,-0.4461603573912869,0.0,-0.06641172829851978,-0.34428800720825514,0.06641172829851978,0.0
46,0.0,0.44361939195174743,-0.31986314818769396,-0.44361939195174743,0.0,-0.06984700900057801,0.31986314818769396,0.06984700900057801,0.0
47,0.0,0.4436179464663803,-0.31986347119898295,-0.4436179464663803,0.0,-0.06984436262507554,0.31986347119898295,0.06984436262507554,0.0
