atomic_number,electronegativity,ionization_energy,electron_affinity,valence_electrons,ionic_radius,covalent_radius,coordination_number,avg_site_valence,bond_valence_sum,bader_charge,electrostatic_potential,electron_density,elf,local_magnetic_moment,local_dos_fermi,s_electron_count,p_electron_count,d_electron_count,bond_length_distortion,vectorial_asymmetry_norm_sq,mean_squared_neighbor_distance,local_environment_anisotropy,symmetry_breaking_quotient,structure_chemistry_incompatibility,chemical_in_structural_metric,charge_weighted_local_size,elf_weighted_local_anisotropy
53,2.66,10.451236,3.0590368,7,2.2,1.33,5,-1,-0.6783593807084778,-0.5821650000000034,-245.3421538266415,3344.62615782931,0.17780274686622,0.0,8.980087655866456e-43,0.9750122396159694,2.5740125233344244,,0.10079121110750315,0.8908107564261217,13.999066279628295,0.2004114692668089,1.0,1.0341315723091653,16.37244536522951,66.31464298479295,0.15838859943053968
53,2.66,10.451236,3.0590368,7,2.2,1.33,5,-1,-0.673553709534119,-0.5407250000000019,-245.11960151161816,2918.7179191965583,0.17875856654984149,0.0,9.069851824655213e-43,0.9771207018056951,2.567883713766241,,0.11419591682499279,0.09997739472517604,13.658895447537542,0.24300714839098045,1.0,1.1606848012939555,17.976469435484653,64.88111661020653,0.017871815768460152
53,2.66,10.451236,3.0590368,7,2.2,1.33,5,-1,-0.6735537095343382,-0.5407250000000019,-245.11960151161867,2918.7179191979085,0.17875856654983552,0.0,9.069851824672543e-43,0.9771207018113942,2.567883713765941,,0.11419591682501604,0.09997739472540217,13.658895447537219,0.24300714839099966,1.0,1.1606848012938895,17.976469435483065,64.88111661020481,0.017871815768499978
53,2.66,10.451236,3.0590368,7,2.2,1.33,5,-1,-0.6735537095342318,-0.5407250000000019,-245.1196015116187,2918.717919197333,0.17875800994475682,0.0,9.07034862842534e-43,0.9771204245201873,2.567883618717241,,0.11419591682498219,0.09997739472520226,13.658895447536958,0.2430071483909823,1.0,0.6732889152718379,18.76168636306506,60.32947494291736,0.017871760120538583
53,2.66,10.451236,3.0590368,7,2.2,1.33,5,-1,-0.673553709534123,-0.5407250000000019,-245.11960151161844,2918.7179192030735,0.1787580099447508,0.0,9.07034862845215e-43,0.9771204245248397,2.5678836187168996,,0.11419591682499014,0.09997739472536409,13.658895447537494,0.24300714839098797,1.0,0.6732889152720184,18.761686363067174,59.61321489062692,0.01787176012056691
53,2.66,10.451236,3.0590368,7,2.2,1.33,5,-1,-0.7445599247236616,-0.6245880000000028,-246.33479982378623,4410.455029108537,0.17610929405499007,0.0,8.921583542124787e-43,0.9678736651111761,2.5946118826182847,,0.08845369075273021,0.00755948248751217,14.33820987655298,0.2934432827006207,0.5,0.655589378582883,24.053083513243102,65.29395922396375,0.0013312951242968284
53,2.66,10.451236,3.0590368,7,2.2,1.33,5,-1,-0.7445599247240595,-0.6245880000000028,-246.33479982378321,4410.455029108838,0.17610929405498302,0.0,8.921583542108096e-43,0.9678736651109954,2.594611882621794,,0.08845369075271813,0.007559482487451647,14.338209876551272,0.2934432827006581,0.5,0.6555893785827894,24.05308351324218,59.532284279207474,0.0013312951242861165
53,2.66,10.451236,3.0590368,7,2.2,1.33,5,-1,-0.7445599247235843,-0.6245880000000028,-246.33479982378643,4410.455029105869,0.17610994289199178,0.0,8.921669508584476e-43,0.9678736967906575,2.5946124146641183,,0.0884536907527386,0.007559482487465655,14.338209876553496,0.2934432827006321,0.5,1.1730533838982733,12.564745578373017,68.19017402423195,0.0013313000291605883
53,2.66,10.451236,3.0590368,7,2.2,1.33,5,-1,-0.7445599247238415,-0.6245880000000028,-246.3347998237894,4410.455029114463,0.17610994289200788,0.0,8.921669508570505e-43,0.967873696790407,2.5946124146675285,,0.08845369075270959,0.007559482487509745,14.338209876551758,0.2934432827006716,0.5,1.1730533838982558,12.56474557837203,65.32471037024413,0.0013313000291684748
53,2.66,10.451236,3.0590368,7,2.2,1.33,5,-1,-0.6783593807082773,-0.5821650000000034,-245.3421538266437,3344.626157832413,0.17780277382961787,0.0,8.980004816929262e-43,0.9750122464466293,2.5740124613745907,,0.10079121110748275,0.8908107564250316,13.999066279628575,0.20041146926681266,1.0,0.9338258036350849,17.97089228496303,67.01696044485269,0.1583886234496307
53,2.66,10.451236,3.0590368,7,2.2,1.33,5,-1,-0.678359380708644,-0.5821650000000034,-244.17233261367403,1443.15504663805,0.18298221195422926,0.0,8.980004814249423e-43,0.9750122464440036,2.5740124613765993,,0.10079121110746732,0.8908107564252732,13.999066279626883,0.20041146926683598,1.0,0.9338258036352156,17.970892284961508,64.03859266923958,0.16300252264331663
53,2.66,10.451236,3.0590368,7,2.2,1.33,5,-1,-0.6783593807084782,-0.5821650000000034,-245.3421538266419,3344.626157829591,0.17780274686623,0.0,8.980543335186226e-43,0.975012239616927,2.574012523332253,,0.10079121110750264,0.8908107564260668,13.99906627962828,0.2004114692668093,1.0,1.0341315723091657,16.372445365229467,66.31464298479288,0.15838859943053882
53,2.66,10.451236,3.0590368,7,2.2,1.33,5,-1,-0.6783593807084952,-0.5821650000000034,-245.34215382664678,3344.6261578382396,0.17780274686619965,0.0,8.979631973848549e-43,0.9750122396159506,2.5740125233345528,,0.10079121110747717,0.8908107564257614,13.999066279627655,0.20041146926683953,1.0,1.034131572309165,16.372445365229428,62.63396849260165,0.15838859943045747
53,2.66,10.451236,3.0590368,7,2.2,1.33,5,-1,-0.6735537095343146,-0.5407250000000019,-245.1196015116183,2918.717919198146,0.1787585665498396,0.0,9.069851824651168e-43,0.9771207018058228,2.5678837137664057,,0.1141959168250131,0.09997739472538657,13.658895447537244,0.24300714839099996,1.0,1.1606848012938964,17.97646943548314,64.88111661020497,0.017871815768497598
53,2.66,10.451236,3.0590368,7,2.2,1.33,5,-1,-0.6735537095341169,-0.5407250000000019,-245.11960151161824,2918.7179191963965,0.178758566549843,0.0,9.069851824676366e-43,0.9771207018115812,2.5678837137660544,,0.11419591682499176,0.09997739472518279,13.65889544753755,0.24300714839098056,1.0,1.1606848012939626,17.976469435484688,64.88111661020656,0.017871815768461512
53,2.66,10.451236,3.0590368,7,2.2,1.33,5,-1,-0.6735537095341204,-0.5407250000000019,-245.11960151161833,2918.717919202958,0.17875800994475416,0.0,9.070348628426754e-43,0.9771204245203773,2.5678836187173744,,0.1141959168249897,0.09997739472537046,13.6588954475375,0.24300714839098797,1.0,0.6732889152720152,18.761686363067177,59.61321489062695,0.017871760120568386
53,2.66,10.451236,3.0590368,7,2.2,1.33,5,-1,-0.6735537095342332,-0.5407250000000019,-245.11960151161844,2918.7179191971113,0.1787580099447501,0.0,9.070348628446298e-43,0.9771204245250714,2.567883618717007,,0.11419591682498374,0.09997739472520345,13.658895447536977,0.2430071483909825,1.0,0.6732889152718449,18.76168636306505,60.329474942917436,0.017871760120538125
53,2.66,10.451236,3.0590368,7,2.2,1.33,5,-1,-0.7445599247240824,-0.6245880000000028,-246.33479982378302,4410.455029108586,0.1761092940549835,0.0,8.92158354212594e-43,0.9678736651112972,2.594611882618438,,0.08845369075271978,0.007559482487448713,14.338209876551241,0.29344328270065995,0.5,0.6555893785827905,24.05308351324215,59.532284279207325,0.0013312951242856034
53,2.66,10.451236,3.0590368,7,2.2,1.33,5,-1,-0.744559924723678,-0.6245880000000028,-246.3347998237874,4410.4550291092655,0.176109294054991,0.0,8.921583542106716e-43,0.9678736651111366,2.594611882621935,,0.08845369075273117,0.007559482487515698,14.338209876552957,0.2934432827006224,0.5,0.6555893785828852,24.053083513243088,65.29395922396363,0.001331295124297457
53,2.66,10.451236,3.0590368,7,2.2,1.33,5,-1,-0.744559924723853,-0.6245880000000028,-246.33479982378947,4410.4550291142,0.17610994289200235,0.0,8.921669508592305e-43,0.967873696790817,2.5946124146642764,,0.08845369075271049,0.007559482487507394,14.33820987655174,0.29344328270067244,0.5,1.173053383898256,12.564745578371989,65.32471037024405,0.001331300029168019
53,2.66,10.451236,3.0590368,7,2.2,1.33,5,-1,-0.744559924723609,-0.6245880000000028,-246.3347998237865,4410.455029105935,0.1761099428919908,0.0,8.921669508565359e-43,0.9678736967905511,2.594612414667693,,0.08845369075274034,0.007559482487462329,14.338209876553474,0.2934432827006332,0.5,1.1730533838982733,12.564745578372976,68.19017402423187,0.0013313000291599955
