site1_index,site2_index,site1_element,site2_element,bond_distance,site1_coord_num,site2_coord_num,delta_electronegativity,delta_ionic_radius,sum_covalent_radii,avg_bader_charge,delta_bader_charge,bond_midpoint_density,bond_density_laplacian,bond_midpoint_elf,elf_type,bond_charge_transfer,bond_elf_from_0simplex,bond_elf_asymmetry,bond_density_from_0simplex,bond_density_gradient,bond_effective_charge,bond_charge_imbalance,lie_algebra_incompatibility,quotient_algebra_orbit_size,pseudo_symplectic_coupling,tensor_algebraic_environment_alignment,lie_algebraic_bond_alignment_a,lie_algebraic_bond_alignment_b,lie_algebraic_bond_alignment_c,delta_structure_chemistry_incompatibility,bond_ends_anisotropy_mismatch
15,31,Pb,I,3.2642333178571104,6,5,0.8600000000000001,1.0100000000000002,2.77,0.17596100000000092,1.5162520000000086,0.18879283762847948,0.007368244196634133,0.34217187715416525,standard,1.5162520000000086,0.1393219279184518,0.0769616378954956,5172.21096192314,1119.7635868039629,0.17596100000000092,-0.9999999999993404,11.89109618671241,16,1.1205478841966043,0.5819757880970919,0.38776488019644295,0.314104390683796,0.26521650321819246,0.39929054690885724,0.03693723042047403
15,22,Pb,I,3.2964752973749043,6,5,0.8600000000000001,1.0100000000000002,2.77,0.19668100000000166,1.4748120000000071,0.1795654059783432,0.013809612119708723,0.338728690745892,standard,1.4748120000000071,0.1397995594577304,0.0779169009740528,4959.2568426026855,1238.012567562502,0.19668100000000166,-0.9999999999993219,2.651373635771905,16,1.1228856987996183,0.5522783813920786,0.38341711542093965,0.3282891307051492,0.2575371732976135,0.7601332039461844,0.05582494757589762
15,34,Pb,I,3.296499971020576,6,5,0.8600000000000001,1.0100000000000002,2.77,0.19668100000000166,1.4748120000000071,0.17955794957696197,0.007166767431346656,0.3387200672256911,standard,1.4748120000000071,0.13979955945772904,0.0779169009740501,4959.256842605499,1238.0033012833203,0.19668100000000166,-0.9999999999993219,2.651373635772411,16,1.1202075933399176,0.55227838139204,0.3834198665130728,0.32828745566981665,0.2575369464333205,0.7601332039460071,0.05582494757590051
15,35,Pb,I,3.4161098358721955,6,5,0.8600000000000001,1.0100000000000002,2.77,0.19668100000000166,1.4748120000000071,0.1446798071113154,0.005886304463844896,0.27465342883041155,standard,1.4748120000000071,0.13979955945772704,0.0779169009740461,4959.2568426025755,1194.6565078074423,0.19668100000000166,-0.9999999999993219,2.651373635771799,16,1.123723760929152,0.5522783813920786,0.24311673443846252,0.2756244898531836,0.5585458587259826,0.7601332039461774,0.05582494757589762
16,12,I,Pb,3.2642083509805717,5,6,0.8600000000000001,1.0100000000000002,2.77,0.17596100000000092,1.5162520000000086,0.1888007206904984,0.0073684379351678765,0.3421790126974043,standard,1.5162520000000086,0.13932183938135412,0.0769618688965816,5172.21096192201,1119.7721515167011,0.17596100000000092,0.9999999999993404,11.891096186706681,16,1.1205479286372888,0.581975788097143,0.3877620704540874,0.3141057578065478,0.26521686777804027,0.4995917974933686,0.036937230420476364
16,8,I,Pb,3.2642333178570637,5,6,0.8600000000000001,1.0100000000000002,2.77,0.17596100000000092,1.5162520000000086,0.18879283762849342,0.007368244196631639,0.342170397893956,standard,1.5162520000000086,0.13932183938137055,0.0769618688965487,5172.210961918481,1119.763586804151,0.17596100000000092,0.9999999999993404,11.891096186717759,16,1.1205478841966046,0.5819757880972379,0.38776488019643857,0.31410439068379303,0.26521650321819673,0.49959179749329885,0.03693723042047403
16,7,I,Cs,4.00473566756415,5,9,1.87,0.42000000000000015,3.65,0.11606349999999921,1.3964570000000052,0.0483430142819429,0.00364516796082121,0.057162669995505004,standard,1.3964570000000052,0.20428642656139415,0.05296730546349848,4427.411206256912,540.7523184080394,0.11606349999999921,0.9999999999992838,29.05833785862967,16,1.125477574459927,0.8089317572025904,0.3243786016296264,0.2514262086796429,0.40289985440409204,0.7635976132401835,0.021153181396628917
16,3,I,Cs,4.004737803932726,5,9,1.87,0.42000000000000015,3.65,0.11606349999999921,1.3964570000000052,0.04834270833609935,0.0036451446363974446,0.05716189295222059,standard,1.3964570000000052,0.20428642656131346,0.05296730546333708,4427.411206250697,540.7520299350491,0.11606349999999921,0.9999999999992838,29.058337858619563,16,1.1254775910218688,0.8089317572026191,0.3243787964492067,0.25142619955455586,0.4028995769305054,0.7635976132403222,0.021153181396636245
16,2,I,Cs,4.075441502562224,5,9,1.87,0.42000000000000015,3.65,0.11606349999999921,1.3964570000000052,0.043800749578607905,0.0029745336659179047,0.06726827858229896,standard,1.3964570000000052,0.20428642656139384,0.0529673054634979,4427.411206257085,531.3706737013756,0.11606349999999921,0.9999999999992838,29.058337858630434,16,1.1239447905098876,0.8089317572025757,0.2431167344346066,0.336267237326818,0.4060668548397982,0.7635976132401032,0.02115318139662914
17,13,I,Pb,3.2642083509806787,5,6,0.8600000000000001,1.0100000000000002,2.77,0.17596100000000092,1.5162520000000086,0.18880072069046386,0.01424904585855537,0.3421790126973954,standard,1.5162520000000086,0.14191155844364514,0.08214130702110671,4221.475406321801,1702.293518639627,0.17596100000000092,0.9999999999993404,11.891096186715725,16,1.123417482292988,0.5819757880973637,0.38776207045409655,0.31410575780654126,0.26521686777804054,0.4995917974934273,0.03693723042046515
17,9,I,Pb,3.264233317857187,5,6,0.8600000000000001,1.0100000000000002,2.77,0.17596100000000092,1.5162520000000086,0.1887928376284599,0.00736824419663626,0.3421703978939418,standard,1.5162520000000086,0.14191155844363096,0.0821413070211351,4221.475406324706,1702.2804984471002,0.17596100000000092,0.9999999999993404,11.891096186704404,16,1.1205478841966048,0.5819757880972635,0.38776488019644556,0.31410439068378904,0.26521650321819623,0.49959179749349947,0.03693723042046693
17,6,I,Cs,4.00473566756456,5,9,1.87,0.42000000000000015,3.65,0.11606349999999921,1.3964570000000052,0.048343014281903636,0.00573040570117449,0.05716266999539934,standard,1.3964570000000052,0.2068761456235903,0.047787867338783596,3476.675650653548,1015.5579657773685,0.11606349999999921,0.9999999999992838,29.058337858618014,16,1.1259455257837232,0.8089317572025935,0.3243786016296659,0.25142620867964005,0.40289985440403797,0.7635976132401557,0.021153181396627363
17,2,I,Cs,4.004737803933094,5,9,1.87,0.42000000000000015,3.65,0.11606349999999921,1.3964570000000052,0.04834270833606921,0.003645144636397316,0.05716189295222196,standard,1.3964570000000052,0.20687614562367065,0.0477878673389443,3476.67565065997,1015.5574240207432,0.11606349999999921,0.9999999999992838,29.05833785862997,16,1.1254775910218684,0.8089317572025578,0.32437879644924816,0.2514261995545547,0.40289957693044404,0.763597613239973,0.021153181396619813
17,3,I,Cs,4.075441502562302,5,9,1.87,0.42000000000000015,3.65,0.11606349999999921,1.3964570000000052,0.04380074957860354,0.0029745336659173305,0.06726827858229761,standard,1.3964570000000052,0.20687614562359025,0.047787867338783485,3476.675650653583,997.9388013472907,0.11606349999999921,0.9999999999992838,29.05833785861914,16,1.1239447905098887,0.8089317572026012,0.2431167344346066,0.3362672373268156,0.4060668548398017,0.7635976132401919,0.02115318139662692
18,14,I,Pb,3.2642083509806024,5,6,0.8600000000000001,1.0100000000000002,2.77,0.17596100000000092,1.5162520000000086,0.18880072069048462,0.007368437935171711,0.342180491911276,standard,1.5162520000000086,0.1393219279184521,0.07696163789549681,5172.210961919591,1119.7721515119674,0.17596100000000092,0.9999999999993404,11.891096186718766,16,1.1205479286372921,0.581975788097285,0.38776207045410116,0.31410575780654576,0.26521686777803505,0.3992905469090515,0.03693723042047781
