mean_bond_length,volume_per_fu,lattice_anisotropy_ratio,structural_heterogeneity_index,coordination_entropy,packing_fraction,total_energy_per_atom,fermi_level,electrostatic_potential_mean,electrostatic_potential_variance,electron_cloud_distortion_mean,electron_cloud_distortion_variance,structure_hash,global_asymmetry_norm,lie_asymmetry_magnitude_entropy,force_covariance_invariant_1,force_covariance_invariant_2,total_torsional_stress,log_configurational_phase_space_volume,field_density_coupling_invariant_1,field_density_coupling_invariant_2,log_bond_density_symplectic_volume,path_vfe_fluctuation_mean,path_vfe_fluctuation_std,path_vfe_fluctuation_max,path_vfe_mean_mean,path_vfe_mean_std,path_vfe_mean_max,path_vfe_cost_mean,path_vfe_cost_std,path_vfe_cost_max,path_lie_total_mean,path_lie_total_std,path_lie_total_max,path_lie_mean_mean,path_lie_mean_std,path_lie_mean_max,path_lie_std_mean,path_lie_std_std,path_lie_std_max,path_info_total_mean,path_info_total_std,path_info_total_max,path_info_mean_mean,path_info_mean_std,path_info_mean_max,H1_Betti_number,graph_density,assortativity_coefficient,average_path_length,graph_diameter,laplacian_spectral_entropy,global_vfe_mean,global_vfe_std,ontological_potential_curvature,global_entropy_mean,global_entropy_std,spectral_gap
3.795649931064862,210.49949127515487,1.0,0.0942809041582062,0.7219280948873623,0.6152549521423551,-3.194464638220327,2.964493582119721,8.421247238638224e-18,397.19001726579074,0.02660331241521361,0.0034099551348827683,a0b2de8e37d47fc84eebdb325f768ecb,4.106582034293553e-15,0.0,3.2660200359886017e-25,1.290306157664378e-75,5.716696808018703e-26,-124.33959502167846,0.2865364363851414,0.0008713115502945501,-2.042993361894663,0.2120042887226775,0.07330952578040169,0.278984325440237,0.5989040890237158,0.07976153830050339,0.7205476471069149,1.3991698100822232,0.48808894962053234,2.73820798856171,1.0854650323875684e-12,3.499073429061084e-13,1.9177229388506766e-12,2.1709300647751365e-13,6.998146858122168e-14,3.8354458777013533e-13,1.1334175439153514e-13,3.834561565299889e-14,1.9425997125800776e-13,16.72357498053485,2.6237228342248424,20.836203351755437,3.3447149961069704,0.5247445668449685,4.167240670351087,105,0.18461538461538463,-0.5,2.2666666666666666,4,5.139685278537285,0.5691872910462074,0.2391774145244681,0.057205835618609244,0.5509775004326938,0.44987124527139916,0.1965143255477231
