site_index,T_struct_00,T_struct_01,T_struct_02,T_struct_10,T_struct_11,T_struct_12,T_struct_20,T_struct_21,T_struct_22
0,0.008401705954118542,-0.000683920594292608,-0.09550992845056273,-0.000683920594292608,5.5672905223285394e-05,0.007774755196560132,-0.09550992845056273,0.007774755196560132,1.0857493088245858
1,0.2727774597866925,-0.4398241561454575,0.17565428529149024,-0.4398241561454575,0.7091688898354535,-0.28322354003177846,0.17565428529149024,-0.28322354003177846,0.11311208765340033
2,0.26053360778476714,0.4347923545438888,0.17002774093808837,0.4347923545438888,0.7256046280447345,0.2837513457431657,0.17002774093808837,0.2837513457431657,0.11096239342907514
3,0.22909109856546642,0.43516453489304285,0.18286401443277203,0.43516453489304285,0.826606418208621,0.3473549792532504,0.18286401443277203,0.3473549792532504,0.1459648497207466
4,0.00018617962395822322,-2.7367926975224906e-05,-0.014953579711989662,-2.7367926975224906e-05,4.0230150378288e-06,0.002198137845996342,-0.014953579711989662,0.002198137845996342,1.2010419907873726
5,0.25712109024906477,-0.45097846674277514,0.19760713070727878,-0.45097846674277514,0.7909953137980836,-0.34659374202825394,0.19760713070727878,-0.34659374202825394,0.15186843704084518
6,0.008401652524567479,-0.0006839131510226739,-0.0955096281916093,-0.0006839131510226739,5.567204746614323e-05,0.007774695582627686,-0.0955096281916093,0.007774695582627686,1.0857493868766086
7,0.27277736723555057,-0.4398240664402273,0.17565438733469058,-0.4398240664402273,0.7091688411706546,-0.2832237428954172,0.17565438733469058,-0.2832237428954172,0.11311225745236352
8,0.2605335686809421,0.4347925350909694,0.17002790899636472,0.4347925350909694,0.72560533956506,0.28375178662400824,0.17002790899636472,0.28375178662400824,0.11096262943789632
9,0.22909149986245633,0.4351649001396259,0.18286409283566174,0.4351649001396259,0.8266063578405355,0.34735481126855633,0.18286409283566174,0.34735481126855633,0.14596471920034587
10,0.0001861931318930338,-2.7369585471395792e-05,-0.014954118565510993,-2.7369585471395792e-05,4.023210744993469e-06,0.002198190782156626,-0.014954118565510993,0.002198190782156626,1.2010414122032784
11,0.2571216955916625,-0.4509788853737645,0.19760719427010331,-0.4509788853737645,0.7909949200706731,-0.3465933592601039,0.19760719427010331,-0.3465933592601039,0.15186817719697926
12,0.008391692196494133,0.0001408081734763403,-0.09545636085727795,0.0001408081734763403,2.362686959136372e-06,-0.0016017074392489165,-0.09545636085727795,-0.0016017074392489165,1.085825911479645
13,0.27741932087787197,-0.44200557058555967,0.17852390818944588,-0.44200557058555967,0.70423690682551,-0.2844378742357961,0.17852390818944588,-0.2844378742357961,0.11488307913948123
14,0.25599111424426335,0.43239452209121226,0.16722056973649116,0.43239452209121226,0.7303574707522399,0.2824522192830397,0.16722056973649116,0.2824522192830397,0.109233162352327
15,0.23657638150749463,0.4400756361880949,0.1852165993040396,0.4400756361880949,0.8186217251793633,0.3445369831592361,0.1852165993040396,0.3445369831592361,0.14500681952761374
16,0.00018586628440812292,-0.00012391979149769554,-0.014940586545035453,-0.00012391979149769554,8.261915157841951e-05,0.009961109274927517,-0.014940586545035453,0.009961109274927517,1.200976965889888
17,0.24936175116920267,-0.446421152689576,0.19521442509001077,-0.446421152689576,0.799207755937925,-0.34948362474075634,0.19521442509001077,-0.34948362474075634,0.152824848175553
18,0.008391627280211906,0.00014084836747586916,-0.09545600228491286,0.00014084836747586916,2.364054307726179e-06,-0.0016021710257921873,-0.09545600228491286,-0.0016021710257921873,1.0858261536119125
19,0.2774190345584837,-0.4420053574825193,0.1785239723248877,-0.4420053574825193,0.7042369545917487,-0.284438132849267,0.1785239723248877,-0.284438132849267,0.11488328025284969
20,0.25599073115960574,0.4323941890065453,0.16722049010611742,0.4323941890065453,0.7303574384888912,0.28245228988244375,0.16722049010611742,0.28245228988244375,0.1092332217837054
21,0.2365762443262415,0.440075469197539,0.18521655291558992,0.440075469197539,0.8186215785992687,0.3445369659139435,0.18521655291558992,0.3445369659139435,0.14500683097592112
22,0.0001858765501429496,-0.00012392523858133372,-0.01494099627771903,-0.00012392523858133372,8.262185168397909e-05,0.009961270138353602,-0.01494099627771903,0.009961270138353602,1.2009765061764637
23,0.24936170808923935,-0.4464211251893479,0.19521434300738455,-0.4464211251893479,0.7992077955449465,-0.34948351664028643,0.19521434300738455,-0.34948351664028643,0.15282474605991556
24,22.103490090635354,0.023911928179549326,-0.17727900316465428,0.023911928179549326,20.38822104204247,0.012546507988716446,-0.17727900316465428,0.012546507988716446,21.256012507863584
