atom_index_i,atom_index_j,atom_index_k,atom_symbol_i,atom_symbol_j,atom_symbol_k,triangle_area,bond_angle_variance,triangle_shape_factor,avg_atomic_incompatibility,variance_atomic_incompatibility,avg_bader_charge,variance_bader_charge,avg_vectorial_asymmetry,max_vectorial_asymmetry,avg_bond_alignment,variance_bond_alignment,avg_bond_gradient,max_bond_gradient,avg_bond_distance,variance_bond_distance,geometric_centroid_density,geometric_centroid_elf,geometric_centroid_laplacian_of_density,structural_tensor_product_trace,total_density_gradient_flux,point_group_reduction_factor,structure_tensor_normal_projection,hierarchical_stress_flow
8,18,19,Pb,Br,Br,4.423276079081734,0.137077838904019,0.8915188114208272,0.8613133117104326,0.047214238353666955,-0.06472533333333293,0.8076650006202248,4.73316543132607e-30,6.508102468073347e-30,0.8561465666021186,0.012134387340338925,658.9482218818349,658.9482303979282,2.97431541,9.860761315262648e-32,0.13948943706635455,0.18344567927239,0.01458220515971333,44310.035827098975,1522.314215895257,0.6,88.46552158163465,8.744305018313803e-14
4,14,29,Cs,Pb,Br,6.2554570211578735,0.1563260264085738,0.8548952345520052,1.3658244646381936,0.39286625793861396,0.46688966666666687,0.6972340343102249,7.454735554338562e-29,1.792686407114749e-28,0.7711232767623126,0.03754797846376455,1382.8432987020574,2106.738384038438,3.590316300798646,0.3794570974647274,0.055584080717109755,0.33518321804747014,0.004150179850338817,110775.08956774752,1498.3451789102896,0.42857142857142855,123.85173021428855,3.3957677623290933e-13
6,7,26,Cs,Cs,Br,8.846552158163465,0.13707783890401895,0.8915188114208269,1.689596701558744,0.2602267989287093,0.36302533333333525,0.5652283076302237,3.432304716605123e-28,5.1749275382498365e-28,0.7957603014663843,0.024647819759929697,2106.738393537509,2106.7383943853174,4.206317191597292,3.1554436208840472e-30,0.0216956515459637,0.18651776540967427,0.0016790802529208623,443100.35827099043,1.9125639517131238e-10,0.42857142857142855,159.23793884694248,4.098642860115732e-13
0,18,24,Cs,Br,Br,8.846552158163465,0.13707783890401876,0.8915188114208272,1.3584408390062634,0.4314967572953825,-0.1685883333333346,0.5652283076302237,2.9939678732124187e-29,5.471472591403753e-29,0.6425274178128519,0.0,2106.738385742354,2106.738385742356,4.206317191597292,0.0,0.015549250058293248,0.035670611969164906,0.0019940658171025316,199395.16122194537,-33917.00861082101,0.6,106.15862589796157,4.725552818269239e-13
6,26,39,Cs,Br,Br,7.661338904873615,2.300844306894618e-31,0.9999999999999997,1.2267938403093523,0.3390093918005728,-0.16858933333333206,0.5652283076302237,2.0656031983097206e-28,3.473267319653618e-28,0.6941272720403933,0.0030650852211079327,2106.7383943853147,2106.7383943853174,4.206317191597291,7.888609052210118e-31,0.01214613760662419,0.008992872939958005,0.001061795615864906,177240.14330839613,-2258.09055166093,0.6,129.74943165306422,2.976391201692059e-13
0,6,22,Cs,Cs,Br,3.552713678800501e-15,2.1932454224643023,0.0,1.629904347375519,0.5564537836852662,0.36302600000000024,0.5652279532206689,1.4512361037499569e-28,3.473267319653618e-28,0.8579980232917039,0.0023810976874956303,2106.7383840420703,2106.7383857423783,4.206317191597293,3.944304526105059e-31,2246.5336124491264,0.2128477417067355,-5972.671492572563,443100.3582709899,0.0,0.42857142857142855,0.0,0.0
6,15,39,Cs,Pb,Br,6.255457021157878,0.15632602640857363,0.8548952345520057,1.175566511834682,0.3707271556900284,0.4668890000000019,0.6972345272046682,1.605434336930797e-28,3.473267319653618e-28,0.804841732753657,0.003063760755961871,1382.8433123915847,2106.7383943853115,3.590316300798647,0.3794570974647244,0.05558406117801325,0.33518307796909513,0.004150272969873983,110775.08956774762,3783.226344756223,0.42857142857142855,123.85173021428861,2.78076038842094e-13
6,7,35,Cs,Cs,Br,8.846552158163474,0.13707783890401834,0.8915188114208272,1.6532460071403223,0.3152984481040309,0.36302533333333525,0.5652283076302237,3.1798692269343993e-28,5.1749275382498365e-28,0.8294462803352809,0.01027386724732408,2106.738393537511,2106.7383943853174,4.206317191597295,3.944304526105059e-31,0.021695651545958317,0.18651776540967857,0.0016790802529367628,443100.3582709905,1.9127734801588746e-10,0.42857142857142855,159.23793884694248,4.098642860115732e-13
5,7,39,Cs,Cs,Br,8.846552158163478,0.1370778389040185,0.8915188114208273,1.4700249929093083,0.3400761491219379,0.36302533333333525,0.5652283076302237,2.8615929336892203e-28,5.1749275382498365e-28,0.8435644477046484,0.0008234994820765472,2106.7383935392777,2106.73839438886,4.206317191597295,7.888609052210118e-31,0.021695651545960606,0.18651776540966605,0.001679080252931443,443100.35827099043,-2.0188293330665934e-10,0.42857142857142855,159.2379388469425,4.803999512401364e-13
0,21,29,Cs,Br,Br,7.66133890487361,0.5483113556160756,0.6461709275204172,1.3348432240053671,0.43980059976393965,-0.1685883333333346,0.5652283076302237,3.651351960896595e-29,5.471472591403753e-29,0.8151099603248766,0.022925076396152808,2106.7383857423583,2106.738385742365,4.206317191597292,0.0,0.17374121431588097,0.6915689187702866,0.018388393374034372,177240.14330839593,-47791.487884223105,0.6,129.74943165306422,5.698012929385734e-13
