atomic_number,electronegativity,ionization_energy,electron_affinity,valence_electrons,ionic_radius,covalent_radius,coordination_number,avg_site_valence,bond_valence_sum,bader_charge,electrostatic_potential,electron_density,elf,local_magnetic_moment,local_dos_fermi,s_electron_count,p_electron_count,d_electron_count,bond_length_distortion,vectorial_asymmetry_norm_sq,mean_squared_neighbor_distance,local_environment_anisotropy,symmetry_breaking_quotient,site_symmetry_order,H0_persistence_max_death,H0_persistence_death_std,local_env_entropy,local_variational_free_energy,tensor_trace,tensor_determinant,tensor_eigenvalue_1,tensor_eigenvalue_2,tensor_eigenvalue_3,tensor_variance,structure_chemistry_incompatibility,charge_weighted_local_size,elf_weighted_local_anisotropy,lie_algebra_norm,lie_algebra_principal_angle
6,2.55,11.260288,1.262119,4,,0.75,4,-2,-2.3001988119706507,0.07464199999999988,-220.40798456992312,288.97276464854576,0.017096815709388622,0.0,1.8933579259275584e-33,0.691849092235574,1.7240426679943242,,0.14387041202485443,0.1950121575647179,1.457139204948378,0.16808134229425511,0.16666666666666666,1,2.112878869259816,0.1487043432637806,0.8112781244591328,-0.06391453742618391,5.828556819793512,6.781723953993044,2.595961840224995,1.6184815188418737,1.6141134607266439,0.2132792332162762,0.7650827388049771,2.6951437250377612,0.0033340869189742383,1.0186198174474597,0.7202729803681017
53,2.66,10.451236,3.0590368,7,2.2,1.33,1,-1,-0.4978090910519492,-0.44780500000000245,-246.2085655515563,3399.368159970248,0.18139306188809207,0.0,5.536587527212697e-31,0.9872712151313345,2.5266761654146475,,0.0,7.422761655278926,7.422761655278926,1.0,1.0,1,0.0,0.0,0.0,1.5021909089480507,7.422761655278926,-8.864219088579209e-35,7.422761655278925,2.500687476569235e-17,-7.207461020170517e-19,12.243864575795362,0.7395379416859503,7.422761655278926,1.3464374643165669,0.15556742021928271,0.11000277776875203
53,2.66,10.451236,3.0590368,7,2.2,1.33,1,-1,-0.353007654133719,-0.486341000000003,-247.39740235427098,3742.0380125750416,0.176013333998287,0.0,1.8015436184097283e-30,0.9738194300280472,2.5884655654798423,,0.0,8.014730339102805,8.014730339102805,1.0,1.0,1,0.0,0.0,0.0,1.646992345866281,8.014730339102805,0.0,8.014730339102806,2.971926232525618e-16,-2.416814720213047e-16,14.274644979674443,0.7395379416859503,5.237417893614861,1.410699408082706,0.10337978296336703,0.07310054557099034
53,2.66,10.451236,3.0590368,7,2.2,1.33,1,-1,-0.4164263286965263,-0.4752539999999996,-247.974398887439,5032.812337118816,0.1770284515568926,0.0,2.2428982189616768e-30,0.9727305048186485,2.5917568117520307,,0.0,7.727353433906212,7.727353433906211,1.0,1.0,1,0.0,0.0,0.0,1.5835736713034736,7.727353433906211,0.0,7.727353433906213,6.731594395495015e-18,-2.263813605819901e-19,13.269331353889365,0.7395379416859503,5.047476353613812,1.3679614130372535,0.1313684891795484,0.09289154953309028
53,2.66,10.451236,3.0590368,7,2.2,1.33,1,-1,-0.49765475562383754,-0.44769600000000054,-246.21742837561112,3407.311203718313,0.18138755925061553,0.0,5.4727671297918315e-31,0.9872628782810055,2.526709630089585,,0.0,7.4232854393016305,7.4232854393016305,1.0,1.0,1,0.0,0.0,0.0,1.5023452443761625,7.4232854393016305,0.0,7.4232854393016305,2.7922638259086816e-17,-1.6706264345790197e-19,12.245592602966134,0.7395379416859503,7.4232854393016305,1.346491627455556,0.1553816236288571,0.10987139973974074
53,2.66,10.451236,3.0590368,7,2.2,1.33,1,-1,-0.35308025354710626,-0.486424999999997,-247.38847521179795,3736.4870766339245,0.17601718490155996,0.0,1.8078949261083175e-30,0.9738124781817339,2.588443467465596,,0.0,8.014369398622367,8.014369398622367,1.0,1.0,1,0.0,0.0,0.0,1.6469197464528937,8.014369398622367,-1.8361142737640426e-33,8.014369398622367,0.0,0.0,14.273359301683255,0.7395379416859503,5.236572936321052,1.4106667403067172,0.1074784878954014,0.07599876762251459
53,2.66,10.451236,3.0590368,7,2.2,1.33,1,-1,-0.4162098281311002,-0.4756229999999988,-243.01520657960734,1093.8787289749698,0.18298544139062356,0.0,2.276283264462061e-30,0.9727470197678827,2.5916548041658762,,0.0,7.728249734006639,7.728249734006639,1.0,1.0,1,0.0,0.0,0.0,1.5837901718688998,7.728249734006639,0.0,7.7282497340066385,1.0064704922575792e-19,-5.343279182199597e-19,13.272409766927487,0.7395379416859503,5.047791324513517,1.414157188754174,0.0,0.0
53,2.66,10.451236,3.0590368,7,2.2,1.33,1,-1,-0.4978403454390737,-0.44764299999999935,-244.46972053406,1267.8587734111331,0.18558754066134753,0.0,5.615253829479889e-31,0.9872819996609788,2.526624454639437,,0.0,7.422655606071582,7.422655606071582,1.0,1.0,1,0.0,0.0,0.0,1.5021596545609264,7.422655606071582,0.0,7.422655606071582,1.818254596590311e-18,-1.2226595452451154e-17,12.243514721410195,0.7395379416859503,7.422655606071582,1.377552399106989,0.0,0.0
53,2.66,10.451236,3.0590368,7,2.2,1.33,1,-1,-0.35272148116639607,-0.48549500000000023,-245.57795150589715,1420.1037454924694,0.17996675813142418,0.0,1.838154173429508e-30,0.9738487207850911,2.5882521656665767,,0.0,8.016153899865866,8.016153899865866,1.0,1.0,1,0.0,0.0,0.0,1.6472785188336039,8.016153899865866,-1.840908547894126e-33,8.016153899865861,4.05968219635092e-16,-5.447460977132391e-16,14.279716299185479,0.7395379416859503,8.016153899865866,1.442641230041433,0.0,0.0
53,2.66,10.451236,3.0590368,7,2.2,1.33,1,-1,-0.4166618871785908,-0.4751329999999996,-247.9715234989764,5029.242836818679,0.17703368707866832,0.0,2.232529104027328e-30,0.972750317886766,2.5917196207247186,,0.0,7.726378823271014,7.726378823271014,1.0,1.0,1,0.0,0.0,0.0,1.5833381128214092,7.726378823271014,0.0,7.72637882327101,2.804727000734515e-19,-2.760236744670818e-17,13.265984382375715,0.7395379416859503,5.048987675158196,1.3678293308502103,0.13123883048391097,0.09279986699016524
53,2.66,10.451236,3.0590368,7,2.2,1.33,1,-1,-0.49768449885252614,-0.4476020000000034,-244.4812065394936,1270.6234786332516,0.18557863817242215,0.0,5.550671275662288e-31,0.987273699914145,2.5266574207743298,,0.0,7.423184482573575,7.423184482573575,1.0,1.0,1,0.0,0.0,0.0,1.5023155011474738,7.423184482573575,0.0,7.423184482573575,2.362070171250549e-18,-9.300964075157779e-18,12.245259524960247,0.7395379416859503,7.423184482573575,1.3775844671786601,0.0,0.0
53,2.66,10.451236,3.0590368,7,2.2,1.33,1,-1,-0.3527916353428421,-0.4854210000000023,-245.56755608304866,1418.1528240898585,0.17997314645003845,0.0,1.8448694752566075e-30,0.973841822961136,2.5882299789750465,,0.0,8.015804801014507,8.015804801014507,1.0,1.0,1,0.0,0.0,0.0,1.6472083646571578,8.015804801014507,0.0,8.015804801014507,2.6878812745155513e-16,-2.6878812745155597e-16,14.278472579548271,0.7395379416859503,8.015804801014507,1.4426296113679054,0.0,0.0
53,2.66,10.451236,3.0590368,7,2.2,1.33,1,-1,-0.41644586638835146,-0.4751109999999983,-243.0159224516127,1093.882225735408,0.1829888931124545,0.0,2.2657010109522272e-30,0.9727667952250971,2.5916176507310458,,0.0,7.727272574447694,7.727272574447695,1.0,1.0,1,0.0,0.0,0.0,1.5835541336116485,7.727272574447695,0.0,7.727272574447694,1.489421531057973e-18,-1.0557406620637711e-18,13.269053653291442,0.7395379416859503,5.048984445598969,1.4140050551764103,0.0,0.0
7,3.04,14.53413,-1.4,5,1.46,0.71,4,-3,-3.999291713137067,-1.0324550000000006,-290.77472361321213,280.68161482663334,0.03886217721215191,0.0,1.840794290442941e-33,0.7816676307364583,1.9904504220647132,,0.16731429371518727,0.09985003175517751,1.3752078611154261,0.2327380967589281,0.16666666666666666,1,2.112155162662189,0.2084929042444485,1.5,0.14934410361118244,5.500831444461705,5.3176093717763635,2.6865827183606235,1.4331638584034376,1.3810848676976442,0.3642328553172183,0.7721347399232904,1.6829782764595755,0.003880389628708704,0.44353769155988865,0.3136285094138246
7,3.04,14.53413,-1.4,5,1.46,0.71,4,-3,-3.9973301912135657,-1.0346530000000005,-289.7526066313273,264.54365808083105,0.04193661604218672,0.0,1.871958992743441e-33,0.7816949135873579,1.9902567387096288,,0.1676330047390142,0.10215488189363378,1.3757141464480913,0.23257404967116774,0.16666666666666666,1,2.110904051274509,0.2071245293972812,1.5,0.1475372456237476,5.502856585792365,5.324808964979097,2.687115882282657,1.4300386864172225,1.3857020170924845,0.3639874294578822,0.7721347399232904,1.6791230713045149,0.004284030058808252,0.9304522214980375,0.6579290753913498
7,3.04,14.53413,-1.4,5,1.46,0.71,4,-3,-3.9992369552132496,-1.0277999999999992,-290.02550736928686,266.2497233132593,0.03559571683553532,0.0,1.809910951751916e-33,0.7816534972006598,1.9904639552239918,,0.16730601380761417,0.0996439010585461,1.3752143930602028,0.2327091598380707,0.16666666666666666,1,2.114595273320962,0.20965146662114356,1.5,0.14925212885893435,5.500857572240811,5.317863908217372,2.6864816707230412,1.4334141765211792,1.3809617249965915,0.364145748153985,0.7721347399232904,1.6727087527473556,0.0035468960864681056,0.3610032001997569,0.2552678108912929
7,3.04,14.53413,-1.4,5,1.46,0.71,4,-3,-3.9972791675403423,-1.0303249999999995,-289.017880045404,251.2017538616969,0.038486566695569435,0.0,1.8340027194660194e-33,0.7816829451137173,1.9902687678026842,,0.16762429684292302,0.10194927130223196,1.3757197849759224,0.23254549862240712,0.16666666666666666,1,2.113346159534192,0.20828548514329154,1.5,0.14744896300567234,5.50287913990369,5.3250503253433,2.6870142289229575,1.4303269931304876,1.3855379178502452,0.3639010509057348,0.7721347399232904,1.6728262523344304,0.003923677429538053,0.7954588926852454,0.5624743771728792
