mean_bond_length,volume_per_fu,lattice_anisotropy_ratio,structural_heterogeneity_index,coordination_entropy,packing_fraction,total_energy_per_atom,fermi_level,electrostatic_potential_mean,electrostatic_potential_variance,electron_cloud_distortion_mean,electron_cloud_distortion_variance,structure_hash,global_asymmetry_norm,lie_asymmetry_magnitude_entropy,force_covariance_invariant_1,force_covariance_invariant_2,total_torsional_stress,log_configurational_phase_space_volume,field_density_coupling_invariant_1,field_density_coupling_invariant_2,log_bond_density_symplectic_volume,path_vfe_fluctuation_mean,path_vfe_fluctuation_std,path_vfe_fluctuation_max,path_vfe_mean_mean,path_vfe_mean_std,path_vfe_mean_max,path_vfe_cost_mean,path_vfe_cost_std,path_vfe_cost_max,path_lie_total_mean,path_lie_total_std,path_lie_total_max,path_lie_mean_mean,path_lie_mean_std,path_lie_mean_max,path_lie_std_mean,path_lie_std_std,path_lie_std_max,path_info_total_mean,path_info_total_std,path_info_total_max,path_info_mean_mean,path_info_mean_std,path_info_mean_max,H1_Betti_number,graph_density,assortativity_coefficient,average_path_length,graph_diameter,laplacian_spectral_entropy,global_vfe_mean,global_vfe_std,ontological_potential_curvature,global_entropy_mean,global_entropy_std,spectral_gap
1.6248896001483808,241.04761707967995,1.956102710767183,0.35219701001877646,1.6140054628542202,0.6159459757051919,-4.138728358835927,2.1585593133742025,4.363688380990789e-16,338.6452253277531,0.033355279048730306,0.011585825631393957,d83de8c4bf6de42fb12cfc4776bf47f5,1.1618211213368135,2.792481250360578,0.0005430797660689374,2.7091062440776277e-12,0.8856627836726427,-0.42772111843209715,0.33867012935980556,0.0014208057586744195,-0.6735997856571636,0.6813910072280079,0.1080078727788204,0.7732689062101609,0.8245405017455936,0.18116007087843822,1.0835443671747382,5.290184916354983,2.2718517202043373,7.605616899567309,27.032622157425145,16.982680554145777,51.422457271860104,6.594916829001629,4.137649012303993,16.625330982867588,5.4165118687167215,3.0974981212077366,9.096546858510944,6.539433536857712,2.1741768792732543,10.329777723197328,1.7198816071479346,0.3555154639688551,2.4534728748721393,5,0.16666666666666666,-0.9696969696969695,2.7,6,3.474239931916071,0.938448343924399,0.552759116454237,0.3055426408232688,0.3246867187650241,0.5884457451491326,-4.736205297776844e-16
