site_index,T_struct_00,T_struct_01,T_struct_02,T_struct_10,T_struct_11,T_struct_12,T_struct_20,T_struct_21,T_struct_22
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,-1.3159348557976311e-14,0.016039620803608552,1.3159348557976311e-14,0.0,-1.2328912970524969e-11,-0.016039620803608552,1.2328912970524969e-11,0.0
3,0.0,-1.136564138830198e-14,-0.004585845988464614,1.136564138830198e-14,0.0,-0.1293317372444936,0.004585845988464614,0.1293317372444936,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,1.825321165312444e-14,0.016039620803609364,-1.825321165312444e-14,0.0,-1.232891297052477e-11,-0.016039620803609364,1.232891297052477e-11,0.0
7,0.0,1.7825705176509668e-14,-0.004585845988464619,-1.7825705176509668e-14,0.0,-0.1293317372444934,0.004585845988464619,0.1293317372444934,0.0
8,0.0,0.0820912555855068,-0.009986801348000448,-0.0820912555855068,0.0,-0.006022357293503059,0.009986801348000448,0.006022357293503059,0.0
9,0.0,0.08209133561286487,-0.009986802911743637,-0.08209133561286487,0.0,0.006022148136760529,0.009986802911743637,-0.006022148136760529,0.0
10,0.0,0.08209125838690705,-0.00998680134940352,-0.08209125838690705,0.0,-0.006022355953687575,0.00998680134940352,0.006022355953687575,0.0
11,0.0,0.0820913328257195,-0.009986802913172246,-0.0820913328257195,0.0,0.006022149358560985,0.009986802913172246,-0.006022149358560985,0.0
12,0.0,1.214622565936457e-15,-0.009986801348002608,-1.214622565936457e-15,0.0,-0.006022357293498456,0.009986801348002608,0.006022357293498456,0.0
13,0.0,2.1373974893855874e-15,-0.009986802911748693,-2.1373974893855874e-15,0.0,0.006022148136759674,0.009986802911748693,-0.006022148136759674,0.0
14,0.0,1.3872768639680718e-15,-0.009986801349407428,-1.3872768639680718e-15,0.0,-0.006022355953685562,0.009986801349407428,0.006022355953685562,0.0
15,0.0,1.7156128376477688e-15,-0.009986802913173748,-1.7156128376477688e-15,0.0,0.006022149358554746,0.009986802913173748,-0.006022149358554746,0.0
16,0.0,-1.232533432089797,0.04071542493922481,1.232533432089797,0.0,-0.040430527385127285,-0.04071542493922481,0.040430527385127285,0.0
17,0.0,-7.791969051935817e-14,-0.012268520790879478,7.791969051935817e-14,0.0,-0.03535592397693136,0.012268520790879478,0.03535592397693136,0.0
18,0.0,-1.8739269784106596e-13,-0.012268520752208637,1.8739269784106596e-13,0.0,0.035355223514110946,0.012268520752208637,-0.035355223514110946,0.0
19,0.0,-1.4456735817971311,0.001283006981212878,1.4456735817971311,0.0,-1.3212379177264217,-0.001283006981212878,1.3212379177264217,0.0
20,0.0,-1.3402419508904033,-0.09002578490616531,1.3402419508904033,0.0,1.2656350121631047e-10,0.09002578490616531,-1.2656350121631047e-10,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,-1.8791855460944752e-13,-0.012268520752544698,1.8791855460944752e-13,0.0,-0.03535522361802014,0.012268520752544698,0.03535522361802014,0.0
24,0.0,-7.807100902289517e-14,-0.012268519267791045,7.807100902289517e-14,0.0,0.03535479170225914,0.012268519267791045,-0.03535479170225914,0.0
25,0.0,-1.4456735796402431,0.0012830093158123224,1.4456735796402431,0.0,-3.2494981501757305e-11,-0.0012830093158123224,3.2494981501757305e-11,0.0
26,0.0,-1.3402419552528095,-0.09002578600135669,1.3402419552528095,0.0,-1.2185052672376677,0.09002578600135669,1.2185052672376677,0.0
27,0.0,-1.2325334320122543,0.04071542498556087,1.2325334320122543,0.0,0.040430527409856615,-0.04071542498556087,-0.040430527409856615,0.0
28,0.0,7.741305724222531e-15,0.04071542493925895,-7.741305724222531e-15,0.0,-0.04043052738513919,-0.04071542493925895,0.04043052738513919,0.0
29,0.0,9.358060797301133e-14,-0.012268520790878961,-9.358060797301133e-14,0.0,-0.03535592397693131,0.012268520790878961,0.03535592397693131,0.0
30,0.0,1.9259949252269802e-13,-0.012268520752207973,-1.9259949252269802e-13,0.0,0.03535522351411095,0.012268520752207973,-0.03535522351411095,0.0
31,0.0,1.0287628644596133e-14,0.0012830069811803346,-1.0287628644596133e-14,0.0,-1.3212379177263909,-0.0012830069811803346,1.3212379177263909,0.0
32,0.0,8.734979601568748e-15,-0.0900257849061471,-8.734979601568748e-15,0.0,1.2656288108470446e-10,0.0900257849061471,-1.2656288108470446e-10,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,1.9475980139188065e-13,-0.012268520752545581,-1.9475980139188065e-13,0.0,-0.035355223618020626,0.012268520752545581,0.035355223618020626,0.0
36,0.0,9.39687476953759e-14,-0.012268519267791132,-9.39687476953759e-14,0.0,0.03535479170225923,0.012268519267791132,-0.03535479170225923,0.0
37,0.0,9.203868654690984e-15,0.0012830093157423228,-9.203868654690984e-15,0.0,-3.2494596503669796e-11,-0.0012830093157423228,3.2494596503669796e-11,0.0
38,0.0,9.740102586700526e-15,-0.09002578600133593,-9.740102586700526e-15,0.0,-1.2185052672376635,0.09002578600133593,1.2185052672376635,0.0
39,0.0,7.567503091493985e-15,0.04071542498559373,-7.567503091493985e-15,0.0,0.04043052740985026,-0.04071542498559373,-0.04043052740985026,0.0
